datatype,sigma,method,projtol,zeroQ,starttime,ninputpts,npredpts,ncores,gitcommit,uuid,predinput,queryinput,projQ,oref_1,oref_2,oref_3,oref_4,oref_5,oref_6,oref_7,oref_8,oref2_1,oref2_2,oref2_3,oref2_4,oref2_5,oref2_6,oref2_7,oref2_8,nnmu,nnsigma,symruntime,runtime,parity,genseed,errmetrics,rmse,mae,Beta,KernelType,L,PredictMethod,int_fraction,nints,numnonints,r,KernelParameterNames,KernelParameters_1,KernelParameters_2
kim,0,avg,0.0001,0,29-Dec-2020 17:15:51,1000,1000,6,f3b55c4,34f35d29,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,4.60202664654909,2.60862524372488,4.5841116,0.0008758,,10,,0.0891061631550367,0.0724523690028466,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,,,
kim,0,gpr,0.0001,0,29-Dec-2020 17:16:06,1000,1000,6,f3b55c4,56799c9d,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,4.60202664654909,2.60862524372488,4.5562645,1.6409815,,10,,0.0509602160029982,0.0363946650394008,1.1037136412461,SquaredExponential,NaN,fic,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0486708962082524,0.0784362771998843
kim,0,nn,0.0001,0,29-Dec-2020 17:15:36,1000,1000,6,f3b55c4,476e9a3e,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,4.60202664654909,2.60862524372488,4.4804085,0.0152017,,10,,0.0663288384503533,0.0446430071230089,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,,,
