datatype,sigma,method,projtol,zeroQ,starttime,ninputpts,npredpts,ncores,gitcommit,uuid,predinput,queryinput,projQ,oref_1,oref_2,oref_3,oref_4,oref_5,oref_6,oref_7,oref_8,oref2_1,oref2_2,oref2_3,oref2_4,oref2_5,oref2_6,oref2_7,oref2_8,nnmu,nnsigma,symruntime,runtime,parity,PredictMethod,KernelType,KernelParameters_1,KernelParameters_2,KernelParameterNames,Beta,genseed,errmetrics,rmse,mae,L,int_fraction,nints,numnonints,r
kim,0.2,gpr,0.0001,0,29-Dec-2020 18:40:54,46883,11721,6,f3b55c4,0c7a9261,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,1.68518132692062,0.956813277858832,100.8646866,12.050376,,fic,SquaredExponential,0.0825060056306529,0.147887909995006,SigmaL,SigmaF,1.15557877119497,10,,0.0399166583174836,0.0280136061357379,NaN,NaN,NaN,NaN,NaN
kim,0.2,idw,0.0001,0,29-Dec-2020 18:37:56,46883,11721,6,f3b55c4,fb97fa46,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,1.68518132692062,0.956813277858832,104.4132665,37.529401,,<undefined>,<undefined>,,,,NaN,10,,0.176565602772602,0.137306612613796,2,0.775275147171743,9087,2634,0.0207970286745652
kim,0.2,nn,0.0001,0,29-Dec-2020 18:28:43,46883,11721,6,f3b55c4,be4e7fa1,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,1.68518132692062,0.956813277858832,98.9656549,15.0963946,,<undefined>,<undefined>,,,,NaN,10,,0.0279256431005938,0.016712832286315,NaN,NaN,NaN,NaN,NaN
kim,0.2,nn,0.0001,0,29-Dec-2020 18:35:15,46883,11721,6,f3b55c4,4a4ce56d,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,1.68518132692062,0.956813277858832,99.6352154,15.8946079,,<undefined>,<undefined>,,,,NaN,10,,0.203044297747005,0.161745895717332,NaN,NaN,NaN,NaN,NaN
