datatype,method,projtol,zeroQ,starttime,nmeshpts,ndatapts,ncores,gitcommit,uuid,predinput,queryinput,projQ,oref_1,oref_2,oref_3,oref_4,oref_5,oref_6,oref_7,oref_8,oref2_1,oref2_2,oref2_3,oref2_4,oref2_5,oref2_6,oref2_7,oref2_8,nnmu,nnsigma,symruntime,runtime,parity,PredictMethod,KernelType,KernelParameters_1,KernelParameters_2,KernelParameterNames,Beta,Sigma,genseed,errmetrics,rmse,mae
brk,gpr,0.0001,0,05-Nov-2020 13:25:57,1000,1000,12,e94b9ec,fc778be4,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,6.46660459654114,1.65235935539837,4.343962,1.587547,,fic,SquaredExponential,0.101053165394739,0.171983985095961,SigmaL,SigmaF,1.1393951986094,0.0568815087862717,4242,,0.0675388493898702,0.050006913276769
brk,gpr,0.0001,0,05-Nov-2020 13:25:40,1000,1000,12,e94b9ec,53cdb5ac,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,6.45128887869236,1.6237835001444,2.670859,1.0368,,fic,SquaredExponential,0.0943221385690193,0.161194486251668,SigmaL,SigmaF,1.14661919369406,0.0561904754743559,55817,,0.0708118079836315,0.0486197975284652
brk,gpr,0.0001,0,05-Nov-2020 13:25:24,1000,1000,12,e94b9ec,97fb1dfe,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,6.44761016258232,1.68868347848483,3.464516,1.005963,,fic,SquaredExponential,0.0987173379901368,0.14799375051687,SigmaL,SigmaF,1.15093659959584,0.0578000809470577,75933,,0.0776853753974755,0.0529570737465882
brk,gpr,0.0001,0,05-Nov-2020 13:27:04,1000,1000,12,e94b9ec,97196de2,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,6.54822047661251,1.67527513751622,4.214186,1.561693,,fic,SquaredExponential,0.0968002863850348,0.154824361203025,SigmaL,SigmaF,1.15379853458336,0.0599814849301752,41296,,0.068652872570869,0.0493412698354134
brk,gpr,0.0001,0,05-Nov-2020 13:26:48,1000,1000,12,e94b9ec,75d0450c,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,6.59867684007898,1.66040282734423,4.022013,1.493183,,fic,SquaredExponential,0.0954429957203419,0.148608756688186,SigmaL,SigmaF,1.14246863404396,0.0553178088246435,41373,,0.0734331777144104,0.0510368311853879
brk,gpr,0.0001,0,05-Nov-2020 13:26:46,1000,1000,12,e94b9ec,3110ce69,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,6.44409446896645,1.74294306752738,4.235706,2.217693,,fic,SquaredExponential,0.0955129368745213,0.134440849741949,SigmaL,SigmaF,1.16242467679136,0.0507919982050074,34022,,0.0656702279862662,0.0460302295769422
brk,gpr,0.0001,0,05-Nov-2020 13:25:08,1000,1000,12,e94b9ec,a0ba3854,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,6.5682782701082,1.73602916970187,4.516303,2.010345,,fic,SquaredExponential,0.100602502636458,0.158190101340874,SigmaL,SigmaF,1.13520407507026,0.0553357046471574,88893,,0.0705219929692561,0.05027946633437
brk,gpr,0.0001,0,05-Nov-2020 13:25:35,1000,1000,12,e94b9ec,fdd28c7c,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,6.52698204649723,1.65889351358282,5.631404,3.371929,,fic,SquaredExponential,0.0948365254315043,0.153134752823056,SigmaL,SigmaF,1.13593057676582,0.054249759254934,73024,,0.0682820255913044,0.0494304646304429
brk,gpr,0.0001,0,05-Nov-2020 13:26:11,1000,1000,12,e94b9ec,3e617f32,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,6.4480354665173,1.6922096275869,4.328309,1.769725,,fic,SquaredExponential,0.100762030944501,0.17020184283803,SigmaL,SigmaF,1.14494009461343,0.0599225583822014,21187,,0.0680516399539006,0.0492968003157147
brk,gpr,0.0001,0,05-Nov-2020 13:25:26,1000,1000,12,e94b9ec,abda2867,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,6.42800199977381,1.74996645523994,2.676073,1.230998,,fic,SquaredExponential,0.110114789123531,0.195082133158642,SigmaL,SigmaF,1.12929853833663,0.0531911897689305,80994,,0.0674922976568493,0.0466214736623268
brk,gpr,0.0001,0,05-Nov-2020 13:25:52,100,1000,12,e94b9ec,798d4186,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,10.5923852407965,2.73167743516416,1.808536,0.202599,,fic,SquaredExponential,0.0849645211256742,0.116007798514672,SigmaL,SigmaF,1.1714610740741,0.0133466080126432,90255,,0.116004910538147,0.0809684185861543
brk,gpr,0.0001,0,05-Nov-2020 13:26:11,100,1000,12,e94b9ec,2240c2a7,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,11.1367003220785,2.95233505669959,3.453405,0.308698,,fic,SquaredExponential,0.077958576568696,0.136940904124639,SigmaL,SigmaF,1.15757011520885,0.00128210412600697,96748,,0.110240409730144,0.0789024942653251
brk,gpr,0.0001,0,05-Nov-2020 13:25:38,100,1000,12,e94b9ec,a659b1bb,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,10.7216574696525,2.93892148322357,2.532334,0.126492,,fic,SquaredExponential,0.0620774323468429,0.0968486382853467,SigmaL,SigmaF,1.18205892979081,0.023900561400423,71838,,0.125717118958381,0.0841705820502345
brk,gpr,0.0001,0,05-Nov-2020 13:26:06,100,1000,12,e94b9ec,72f733cd,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,10.6704815365413,2.829370000977,3.496804,0.294274,,fic,SquaredExponential,0.0656942483394008,0.111313475752996,SigmaL,SigmaF,1.15583175757736,0.00107543856848024,1258,,0.102345114215906,0.0765807132156602
brk,gpr,0.0001,0,05-Nov-2020 13:25:28,100,1000,12,e94b9ec,a97b9790,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,10.4175284584088,3.3293957829898,5.032817,2.064265,,fic,SquaredExponential,0.0736452066758275,0.130207975867978,SigmaL,SigmaF,1.16206362535328,0.00123760638143878,18179,,0.120373209678126,0.0853665084130382
brk,gpr,0.0001,0,05-Nov-2020 13:25:50,100,1000,12,e94b9ec,10190389,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,10.6843650641004,3.19061014477088,4.460203,0.382402,,fic,SquaredExponential,0.0653028448585303,0.155157298945361,SigmaL,SigmaF,1.1685294664734,0.00152730678181288,71170,,0.126310035388835,0.0880353832189027
brk,gpr,0.0001,0,05-Nov-2020 13:25:33,100,1000,12,e94b9ec,8b31d795,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,10.7527703908297,2.82404020568176,4.379083,2.050459,,fic,SquaredExponential,0.06371924249494,0.0940450386728635,SigmaL,SigmaF,1.14747262107812,0.0816068238497698,74682,,0.119332671083638,0.093282471553725
brk,gpr,0.0001,0,05-Nov-2020 13:26:22,100,1000,12,e94b9ec,8128b018,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,10.8815641131619,2.83691380470914,2.923732,0.218022,,fic,SquaredExponential,0.0803602229781063,0.147159161741902,SigmaL,SigmaF,1.13258140260469,0.00145822093154259,51719,,0.107374278708406,0.0796392445204883
brk,gpr,0.0001,0,05-Nov-2020 13:26:29,100,1000,12,e94b9ec,5b55c3b7,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,10.6391185274586,2.45982064149317,4.374841,0.268227,,fic,SquaredExponential,0.0660677441289483,0.127355909369227,SigmaL,SigmaF,1.14913976275541,0.00126908630538617,92327,,0.116398199445355,0.0847262460705036
brk,gpr,0.0001,0,05-Nov-2020 13:26:12,100,1000,12,e94b9ec,7524ffc7,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,10.3415542216377,2.99146003572554,3.378002,0.26751,,fic,SquaredExponential,0.068947793442176,0.0992500688262856,SigmaL,SigmaF,1.1701771562941,0.0185939412717341,53985,,0.116058340886781,0.0843826821433355
brk,gpr,0.0001,0,05-Nov-2020 13:27:44,20000,1000,12,e94b9ec,da00278a,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.46197963958132,0.838498300476381,24.585547,5.619687,,fic,SquaredExponential,0.101391238417826,0.165663408887875,SigmaL,SigmaF,1.13400387622367,0.0540789137162465,31377,,0.0560159786314469,0.0390332066369942
brk,gpr,0.0001,0,05-Nov-2020 13:25:58,20000,1000,12,e94b9ec,ff098e63,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.44030649894135,0.847922035705202,26.05034,5.272249,,fic,SquaredExponential,0.104941234380777,0.181314594562043,SigmaL,SigmaF,1.11902591003092,0.0558508792157581,80697,,0.0541192010697197,0.0374970566294767
brk,gpr,0.0001,0,05-Nov-2020 13:25:57,20000,1000,12,e94b9ec,34ce4dc3,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.45108275703419,0.846797137056339,25.074153,5.897093,,fic,SquaredExponential,0.104685532923055,0.174634514564359,SigmaL,SigmaF,1.13638022952815,0.053646408814013,90946,,0.054138663780084,0.0373109375705551
brk,gpr,0.0001,0,05-Nov-2020 13:26:15,20000,1000,12,e94b9ec,0374d41c,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.45737079768224,0.854989437517094,29.471216,7.401794,,fic,SquaredExponential,0.102108088113652,0.170336971491521,SigmaL,SigmaF,1.12463512042797,0.053889788522339,10324,,0.0578106957109125,0.0399328331994462
brk,gpr,0.0001,0,05-Nov-2020 13:25:34,20000,1000,12,e94b9ec,c5ff8042,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.4671345487557,0.843861153585136,21.912442,5.485974,,fic,SquaredExponential,0.101224180864202,0.16733502799069,SigmaL,SigmaF,1.13816938843962,0.0513884467156389,50984,,0.0563438889957892,0.0394405937277026
brk,gpr,0.0001,0,05-Nov-2020 13:26:14,20000,1000,12,e94b9ec,3fbc6423,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.45400798153488,0.839054527407043,27.751283,6.065095,,fic,SquaredExponential,0.104543362410614,0.176535695681617,SigmaL,SigmaF,1.12168719865147,0.0542635040521027,62679,,0.0526703453792597,0.03743086002144
brk,gpr,0.0001,0,05-Nov-2020 13:28:24,20000,1000,12,e94b9ec,0be62eb8,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.4543276620954,0.84831477048097,25.369945,7.46402,,fic,SquaredExponential,0.104900245056469,0.169426895599352,SigmaL,SigmaF,1.14844254360735,0.0533869814540305,80240,,0.0532817497594222,0.0370609510782623
brk,gpr,0.0001,0,05-Nov-2020 13:27:42,20000,1000,12,e94b9ec,03c64152,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.46350951343597,0.846881573552417,23.636203,5.751868,,fic,SquaredExponential,0.103849891141227,0.165440975570777,SigmaL,SigmaF,1.13217005430606,0.0533673214967938,8001,,0.0547298388388782,0.0379187837390889
brk,gpr,0.0001,0,05-Nov-2020 13:27:23,20000,1000,12,e94b9ec,eed6d123,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.45493680678682,0.853194466792155,21.108297,5.243257,,fic,SquaredExponential,0.099294358880837,0.155415338491599,SigmaL,SigmaF,1.14831193729522,0.0591334033105395,92474,,0.0570870018663679,0.0381616907761254
brk,gpr,0.0001,0,05-Nov-2020 13:26:00,20000,1000,12,e94b9ec,2bdb12fa,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.46856568222643,0.842411875507153,27.371539,6.590927,,fic,SquaredExponential,0.101366694794314,0.157675514761809,SigmaL,SigmaF,1.14280118070751,0.0556641262320747,19918,,0.0552059628312353,0.0377652321706043
brk,gpr,0.0001,0,05-Nov-2020 13:26:46,2000,1000,12,e94b9ec,fa40c288,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,5.54568857223671,1.44236665916885,5.466634,8.474057,,fic,SquaredExponential,0.107326314208576,0.183041320811109,SigmaL,SigmaF,1.13376110557115,0.0534346743601017,89410,,0.0674994127675124,0.0455991223013708
brk,gpr,0.0001,0,05-Nov-2020 13:25:40,2000,1000,12,e94b9ec,157dd576,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,5.6100601206526,1.45327491386991,2.966808,6.194841,,fic,SquaredExponential,0.103859586182744,0.168405518060119,SigmaL,SigmaF,1.12753123416936,0.056650147299453,94449,,0.0671483688353864,0.046917534767607
brk,gpr,0.0001,0,05-Nov-2020 13:25:22,2000,1000,12,e94b9ec,b87faaa3,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,5.550213511324,1.45783010299773,3.078409,6.569615,,fic,SquaredExponential,0.103521436175863,0.15540065600456,SigmaL,SigmaF,1.15112386340628,0.054400433065359,4758,,0.0670201447831134,0.0469682808395256
brk,gpr,0.0001,0,05-Nov-2020 13:25:02,2000,1000,12,e94b9ec,75fea6fc,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,5.59977230585029,1.40694260550442,4.155467,3.239891,,fic,SquaredExponential,0.0994705841666927,0.168788295827446,SigmaL,SigmaF,1.13450769906385,0.0538577987526858,21585,,0.0630924175963744,0.0448709809488482
