datatype,sigma,method,projtol,zeroQ,starttime,ninputpts,npredpts,ncores,gitcommit,uuid,predinput,queryinput,projQ,oref_1,oref_2,oref_3,oref_4,oref_5,oref_6,oref_7,oref_8,oref2_1,oref2_2,oref2_3,oref2_4,oref2_5,oref2_6,oref2_7,oref2_8,nnmu,nnsigma,symruntime,runtime,parity,genseed,errmetrics,rmse,mae,Beta,KernelType,L,PredictMethod,barytol,barytype,int_fraction,inttol,nints,nnMax,nn_mae,nn_rmse,numnonints,r,KernelParameterNames,KernelParameters_1,KernelParameters_2,barypars
kim,0,avg,0.0001,0,31-Dec-2020 19:34:55,10000,10000,12,014bf70,1b501f1b,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,2.61281564395196,1.70177049275238,17.474134,0.000378,,10,,0.0823714803183504,0.0588278488308813,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,0,avg,0.0001,0,31-Dec-2020 19:38:01,10000,10000,12,014bf70,de641f9b,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,3.9928217971719,0.987265202465408,18.16211,0.000371,,10,,0.12472676562673,0.0940690831583285,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,0,avg,0.0001,0,31-Dec-2020 19:33:58,10000,10000,12,014bf70,b50eac52,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,3.99282179717189,0.987265202465409,20.994206,0.000914,,10,,0.12472676562673,0.0940690831583285,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,0,avg,0.0001,0,31-Dec-2020 19:34:22,10000,10000,12,014bf70,42eac8dc,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,3.9928217971719,0.987265202465408,19.800654,0.00044,,10,,0.12472676562673,0.0940690831583285,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,0,avg,0.0001,0,31-Dec-2020 19:33:06,10000,10000,12,014bf70,865e21c2,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,2.61281564395196,1.70177049275238,30.192624,0.002502,,10,,0.0823714803183504,0.0588278488308813,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,0,avg,0.0001,0,31-Dec-2020 19:37:08,10000,10000,12,014bf70,6adf8839,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,3.9928217971719,0.987265202465408,18.212805,0.000474,,10,,0.12472676562673,0.0940690831583285,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,0,avg,0.0001,0,31-Dec-2020 19:36:52,1000,10000,12,014bf70,481c96a4,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,6.52142224900657,1.65665851811706,11.669531,0.000447,,10,,0.128342249340647,0.0966725851780306,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,0,avg,0.0001,0,31-Dec-2020 19:37:56,1000,10000,12,014bf70,cfbffba3,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,6.52142224900657,1.65665851811706,10.942152,0.000363,,10,,0.128342249340647,0.0966725851780306,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,0,avg,0.0001,0,31-Dec-2020 19:37:29,1000,10000,12,014bf70,30ecfd15,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,6.52142224900657,1.65665851811706,13.617169,0.000433,,10,,0.128342249340647,0.0966725851780306,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,0,avg,0.0001,0,31-Dec-2020 19:36:45,1000,10000,12,014bf70,cdae378d,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,5.69466695295076,2.261692134258,14.335075,0.000671,,10,,0.0883677030003821,0.0615529518659998,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,0,avg,0.0001,0,31-Dec-2020 19:37:42,1000,10000,12,014bf70,86b047b8,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,6.52142224900657,1.65665851811706,17.069062,0.000346,,10,,0.128342249340647,0.0966725851780306,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,0,avg,0.0001,0,31-Dec-2020 19:34:31,1000,10000,12,014bf70,a44060e7,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,6.52142224900657,1.65665851811706,13.542752,0.003174,,10,,0.128342249340647,0.0966725851780306,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,0,avg,0.0001,0,31-Dec-2020 19:33:19,1000,10000,12,014bf70,6be1c800,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,6.52142224900659,1.65665851811704,13.087855,0.000446,,10,,0.128342249340647,0.0966725851780306,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,0,avg,0.0001,0,31-Dec-2020 19:35:57,1000,10000,12,014bf70,8bd7d6f3,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,6.52142224900657,1.65665851811706,10.892568,0.001506,,10,,0.128342249340647,0.0966725851780306,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,0,avg,0.0001,0,31-Dec-2020 19:35:41,1000,10000,12,014bf70,84e182ed,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,5.69466695295076,2.261692134258,12.308485,0.001731,,10,,0.0883677030003821,0.0615529518659998,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,0,avg,0.0001,0,31-Dec-2020 19:34:30,1000,10000,12,014bf70,f42bea95,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,5.69466695298104,2.26169213418171,12.122462,0.000858,,10,,0.0883677030003821,0.0615529518659998,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,0,avg,0.0001,0,31-Dec-2020 19:36:30,1000,10000,12,014bf70,a3d2953a,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,5.69466695298104,2.26169213418171,11.434556,0.001552,,10,,0.0883677030003821,0.0615529518659998,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,0,avg,0.0001,0,31-Dec-2020 19:32:41,1000,10000,12,014bf70,ebc33721,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,6.52142224900659,1.65665851811704,21.750649,0.006912,,10,,0.128342249340647,0.0966725851780306,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,0,avg,0.0001,0,31-Dec-2020 19:37:12,1000,10000,12,014bf70,92e3b69e,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,5.69466695298104,2.26169213418171,12.578544,0.001327,,10,,0.0883677030003821,0.0615529518659998,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,0,avg,0.0001,0,31-Dec-2020 19:37:19,1000,10000,12,014bf70,b7c41a09,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,5.69466695295076,2.261692134258,16.173408,0.001425,,10,,0.0883677030003821,0.0615529518659998,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,0,avg,0.0001,0,31-Dec-2020 19:32:18,1000,10000,12,014bf70,12a9c5d3,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,5.69466695295076,2.261692134258,16.765545,0.001426,,10,,0.0883677030003821,0.0615529518659998,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,0,avg,0.0001,0,31-Dec-2020 19:40:28,1000,10000,12,014bf70,fe0e7cf8,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,6.52142224900657,1.65665851811706,128.606723,0.000366,,10,,0.128342249340647,0.0966725851780306,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,0,avg,0.0001,0,31-Dec-2020 19:46:47,1000,10000,12,014bf70,43ad885d,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,5.69466695295076,2.261692134258,366.862131,0.001468,,10,,0.0883677030003821,0.0615529518659998,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,0,avg,0.0001,0,31-Dec-2020 19:35:02,100,10000,12,014bf70,3c1e110b,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,10.0675491940879,3.27454558792551,11.906591,0.000668,,10,,0.0907492225653255,0.0632776486539999,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,0,avg,0.0001,0,31-Dec-2020 19:35:58,100,10000,12,014bf70,a235e4d3,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,10.9097037367354,2.83256027990925,10.865874,0.000507,,10,,0.128959729898287,0.0969264778164962,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,0,avg,0.0001,0,31-Dec-2020 19:37:48,100,10000,12,014bf70,b76f567a,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,10.0675491940879,3.27454558792551,12.656477,0.002017,,10,,0.0907492225653255,0.0632776486539999,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,0,avg,0.0001,0,31-Dec-2020 19:36:43,100,10000,12,014bf70,10a92391,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,10.0675491940879,3.27454558792551,14.135685,0.001013,,10,,0.0907492225653255,0.0632776486539999,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,0,avg,0.0001,0,31-Dec-2020 19:46:47,100,10000,12,014bf70,76c30978,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,10.0675491940879,3.27454558792551,370.154158,0.000505,,10,,0.0907492225653255,0.0632776486539999,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,0,avg,0.0001,0,31-Dec-2020 19:37:15,100,10000,12,014bf70,1832a98e,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,10.9097037367354,2.83256027990925,14.21021,0.000491,,10,,0.128959729898287,0.0969264778164962,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,0,avg,0.0001,0,31-Dec-2020 19:32:18,100,10000,12,014bf70,10ed05e1,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,10.0675491940879,3.27454558792552,16.117272,0.001509,,10,,0.0907492225653255,0.0632776486539999,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,0,avg,0.0001,0,31-Dec-2020 19:35:54,100,10000,12,014bf70,d22c4864,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,10.0675491940879,3.27454558792551,10.006076,0.000541,,10,,0.0907492225653255,0.0632776486539999,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,0,avg,0.0001,0,31-Dec-2020 19:37:48,100,10000,12,014bf70,3aa26dec,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,10.9097037367354,2.83256027990925,10.375401,0.000483,,10,,0.128959729898287,0.0969264778164962,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,0,avg,0.0001,0,31-Dec-2020 19:32:22,100,10000,12,014bf70,10f33beb,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,10.0675491940879,3.27454558792552,17.838752,0.005871,,10,,0.0907492225653255,0.0632776486539999,NaN,<undefined>,NaN,<undefined>,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
