brkQ,method,projtol,zeroQ,starttime,nmeshpts,ndatapts,ncores,gitcommit,uuid,predinput,queryinput,projQ,runtime,parity,genseed,errmetrics,rmse,mae,PredictMethod,L,int_fraction,nints,numnonints,r,barytol,inttol,nnMax,nn_mae,nn_rmse,barytype,barypars
1,gpr,0.0001,0,15-Oct-2020 16:39:00,100,10000,12,ff65e3f,6d416865,5dof,5dof,0,0.226104,,1129604109,,0.114041400137609,0.0837667112167986,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:36:41,100,10000,12,ff65e3f,da6979ca,5dof,5dof,0,0.790474,,1129589138,,0.116724738142861,0.0867325093865391,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:36:22,100,10000,12,ff65e3f,7c84d978,5dof,5dof,0,0.155116,,1129588065,,0.115843190199667,0.0841176174640504,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:39:55,100,10000,12,ff65e3f,7045d50a,5dof,5dof,0,0.073663,,1129609818,,0.115113126385577,0.0824834090451745,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:37:13,100,10000,12,ff65e3f,4fc46e87,5dof,5dof,0,0.114183,,1129592671,,0.112409792869228,0.0814251369878693,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:39:07,100,10000,12,ff65e3f,2aa21845,5dof,5dof,0,0.192269,,1129604736,,0.114168458005476,0.0837287562189862,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:38:39,100,10000,12,ff65e3f,4ceaa4dd,5dof,5dof,0,0.123696,,1129602126,,0.114327548264854,0.0840154945296952,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:35:56,100,10000,12,ff65e3f,69ffb92c,5dof,5dof,0,0.856067,,1129585604,,0.116268089037601,0.087939239896773,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:36:20,100,10000,12,ff65e3f,8d4910e1,5dof,5dof,0,0.127279,,1129587915,,0.115420864529944,0.0840026872445091,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:39:48,100,10000,12,ff65e3f,1fda8003,5dof,5dof,0,0.073654,,1129608947,,0.113871521863414,0.0834360187902644,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:42:18,20000,10000,12,ff65e3f,921a21e1,5dof,5dof,0,114.991806,,1129619833,,0.0558815938036729,0.0386080531254007,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:40:13,20000,10000,12,ff65e3f,770df959,5dof,5dof,0,23.82643,,1129608114,,0.0563100266149297,0.0390305413271938,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:44:31,20000,10000,12,ff65e3f,1f592687,5dof,5dof,0,26.674606,,1129634094,,0.0559607651679734,0.0388194613823607,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:40:04,20000,10000,12,ff65e3f,167e3500,5dof,5dof,0,95.109539,,1129608111,,0.0562507330254987,0.0390612631531653,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:40:41,20000,10000,12,ff65e3f,4ecb2b52,5dof,5dof,0,102.461794,,1129611464,,0.0561025601050644,0.0388567115257049,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:41:48,20000,10000,12,ff65e3f,e756997e,5dof,5dof,0,32.266183,,1129617669,,0.056171654364421,0.0391091632667053,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:43:01,20000,10000,12,ff65e3f,b789d54f,5dof,5dof,0,117.63149,,1129623473,,0.0561921097667409,0.0389675817856962,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:43:01,20000,10000,12,ff65e3f,8d229b96,5dof,5dof,0,117.522822,,1129623473,,0.0561921097667409,0.0389675817856962,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:37:02,20000,10000,12,ff65e3f,66aa0bd0,5dof,5dof,0,31.475339,,1129588027,,0.0557593572282254,0.0386173164558101,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:39:19,20000,10000,12,ff65e3f,e41534f0,5dof,5dof,0,29.579062,,1129602905,,0.0556831366391043,0.03865966736127,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:37:09,388,10000,12,ff65e3f,ed2860e8,5dof,5dof,0,0.287172,,1129592478,,0.0885312386385422,0.0637726026467184,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:38:25,388,10000,12,ff65e3f,7d2a22f5,5dof,5dof,0,0.247051,,1129600664,,0.0900429851944497,0.0625845091946214,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:38:36,388,10000,12,ff65e3f,cd9d5c19,5dof,5dof,0,0.386421,,1129601834,,0.0866103589158252,0.0619122918916237,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:37:42,388,10000,12,ff65e3f,0132d450,5dof,5dof,0,0.339867,,1129596442,,0.0884690957768549,0.0627833728991674,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:38:26,388,10000,12,ff65e3f,4cd378ea,5dof,5dof,0,0.284761,,1129600744,,0.0906266537035803,0.0648127666949546,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:35:57,388,10000,12,ff65e3f,8d485237,5dof,5dof,0,1.014506,,1129585577,,0.0925251636890209,0.0641733995820307,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:36:41,388,10000,12,ff65e3f,c9bdb157,5dof,5dof,0,0.970906,,1129589139,,0.096639607897493,0.0642676286150919,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:35:55,388,10000,12,ff65e3f,cb3b8f93,5dof,5dof,0,0.956565,,1129585529,,0.0918593930366096,0.0633485966874696,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:39:27,388,10000,12,ff65e3f,c1ee81ad,5dof,5dof,0,0.21796,,1129606968,,0.0888774187754918,0.0638219901847648,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:39:27,388,10000,12,ff65e3f,bfc9c15f,5dof,5dof,0,0.364582,,1129606934,,0.0871237920725416,0.0604767452568236,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:43:40,50000,10000,12,ff65e3f,84c5387e,5dof,5dof,0,1130.961321,,1129623517,,0.0565750984078274,0.0387690998450108,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:43:40,50000,10000,12,ff65e3f,d6f5b6c0,5dof,5dof,0,1130.137671,,1129623507,,0.0563800016193751,0.0386067910514787,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:44:35,50000,10000,12,ff65e3f,b636068e,5dof,5dof,0,229.925384,,1129630737,,0.0565254194885951,0.0387771261426205,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:43:44,50000,10000,12,ff65e3f,082fe63a,5dof,5dof,0,1174.583765,,1129623499,,0.056520906909796,0.0387267170951414,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:44:04,50000,10000,12,ff65e3f,952f637f,5dof,5dof,0,208.08767,,1129628482,,0.0567227060428811,0.0387841626859628,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:43:52,50000,10000,12,ff65e3f,87b3007f,5dof,5dof,0,976.061145,,1129628295,,0.0566478365002124,0.0387653613257512,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:37:39,50000,10000,12,ff65e3f,d7e65b24,5dof,5dof,0,238.057071,,1129587891,,0.0564721094440156,0.0386264976805807,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:39:00,50000,10000,12,ff65e3f,d5585f7c,5dof,5dof,0,181.870261,,1129598112,,0.0537966028361141,0.0374966658972322,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:43:55,50000,10000,12,ff65e3f,c3fd1394,5dof,5dof,0,969.713878,,1129628236,,0.0567347832948509,0.0388799708431023,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:37:40,50000,10000,12,ff65e3f,a965ef52,5dof,5dof,0,241.011643,,1129587899,,0.0567341301068604,0.038855216986663,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:42:15,5000,10000,12,ff65e3f,21e83e1b,5dof,5dof,0,11.180399,,1129622998,,0.0601789009867827,0.042058899930135,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:41:18,5000,10000,12,ff65e3f,da2b8eed,5dof,5dof,0,10.05402,,1129617769,,0.0598422776228224,0.0418430830908667,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:37:06,5000,10000,12,ff65e3f,eb0b3e2c,5dof,5dof,0,9.470227,,1129592580,,0.0602622453725685,0.0420546707326936,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:39:20,5000,10000,12,ff65e3f,47a60d81,5dof,5dof,0,9.98051,,1129606071,,0.0602443623713725,0.041955819751458,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:49:15,5000,10000,12,ff65e3f,9a678b27,5dof,5dof,0,12.88813,,1129665241,,0.060152900608654,0.0421249323740197,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:43:59,5000,10000,12,ff65e3f,a7e4fff1,5dof,5dof,0,9.709241,,1129633934,,0.059798050356701,0.0418624944629388,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:36:34,5000,10000,12,ff65e3f,fbd8f4d4,5dof,5dof,0,9.175305,,1129589347,,0.0603120772479903,0.0420040187271104,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:35:59,5000,10000,12,ff65e3f,eb364faa,5dof,5dof,0,11.165203,,1129585054,,0.0578991808388978,0.0406188586552584,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:40:14,5000,10000,12,ff65e3f,57b99e69,5dof,5dof,0,10.015282,,1129611253,,0.0599671870488694,0.0419454183270496,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:44:30,5000,10000,12,ff65e3f,bdebdb14,5dof,5dof,0,9.66541,,1129637062,,0.0600312653271701,0.0419426320521267,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:36:41,500,10000,12,ff65e3f,2841d816,5dof,5dof,0,1.068896,,1129589138,,0.0815582797299206,0.0569188302868498,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:36:41,500,10000,12,ff65e3f,b3f97981,5dof,5dof,0,1.067256,,1129589140,,0.0831688675975131,0.0590104810564426,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:39:48,500,10000,12,ff65e3f,683a18a8,5dof,5dof,0,0.324852,,1129608912,,0.0816777019541188,0.0578316622685855,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:37:33,500,10000,12,ff65e3f,3e7b1d82,5dof,5dof,0,0.391277,,1129595560,,0.0826285916510735,0.0582958022260713,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:37:38,500,10000,12,ff65e3f,92940da9,5dof,5dof,0,0.441274,,1129596300,,0.0807151374611662,0.0571875991566396,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:38:47,500,10000,12,ff65e3f,835df387,5dof,5dof,0,0.341306,,1129602810,,0.0823427761451453,0.0581362389910394,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:38:47,500,10000,12,ff65e3f,02068fab,5dof,5dof,0,0.353698,,1129602825,,0.083828821486986,0.0588446006225167,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:37:53,500,10000,12,ff65e3f,3112b315,5dof,5dof,0,0.381408,,1129597695,,0.0848483715525197,0.060849973675539,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:38:56,500,10000,12,ff65e3f,d0a85bf8,5dof,5dof,0,0.379096,,1129603871,,0.0798667135805389,0.0577540339664164,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,15-Oct-2020 16:39:37,500,10000,12,ff65e3f,65a1a00f,5dof,5dof,0,0.37099,,1129607921,,0.0843507077462443,0.0591490177137709,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:26:11,10000,10000,12,70ad64f,eabe7206,5dof,5dof,1,1.532831,,1149325920,,0.0668083735263327,0.0481487983452019,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:29:55,10000,10000,12,70ad64f,d0984f31,5dof,5dof,1,3.328291,,1149347789,,0.0672761927528714,0.0485927995042873,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:29:09,10000,10000,12,70ad64f,f51bb800,5dof,5dof,1,1.901553,,1149343195,,0.0673754426412287,0.0483625846494046,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:30:09,10000,10000,12,70ad64f,f24f1e6e,5dof,5dof,1,1.689249,,1149349651,,0.066874838879004,0.0481823996990749,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:28:27,10000,10000,12,70ad64f,58d8d932,5dof,5dof,1,1.94399,,1149338886,,0.0670395029994384,0.0483558436389628,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:25:27,10000,10000,12,70ad64f,8d9c58ba,5dof,5dof,1,2.035013,,1149320020,,0.0683294344235648,0.0481650554109375,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:26:52,10000,10000,12,70ad64f,8eb8638a,5dof,5dof,1,2.33373,,1149329620,,0.0667477351431236,0.0483234276355955,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:30:39,10000,10000,12,70ad64f,e46492ee,5dof,5dof,1,2.972,,1149352215,,0.0672288505418222,0.0484949365522916,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:25:46,10000,10000,12,70ad64f,4edad739,5dof,5dof,1,2.988592,,1149321740,,0.0686718769364334,0.0483052666464173,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:28:46,10000,10000,12,70ad64f,05552f34,5dof,5dof,1,1.595619,,1149341210,,0.0672103764502585,0.0484881674760087,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:27:37,1000,10000,12,70ad64f,aa4e07bb,5dof,5dof,1,0.190251,,1149335695,,0.0870525615464412,0.0625077939015412,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:28:39,1000,10000,12,70ad64f,a40a6411,5dof,5dof,1,0.325375,,1149341622,,0.0891653026433798,0.062855650675957,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:27:47,1000,10000,12,70ad64f,ce6dc4e3,5dof,5dof,1,0.284536,,1149336317,,0.0887299045923285,0.0622086362089464,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:26:59,1000,10000,12,70ad64f,5d03c9f7,5dof,5dof,1,0.178565,,1149332146,,0.0910186927873641,0.0635519798302657,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:27:32,1000,10000,12,70ad64f,cc1e5004,5dof,5dof,1,0.188618,,1149335365,,0.0869658693322951,0.0622694112035698,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:25:33,1000,10000,12,70ad64f,179aa690,5dof,5dof,1,0.172773,,1149323137,,0.0890262832609453,0.0632109315280806,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:26:08,1000,10000,12,70ad64f,4abfa5b4,5dof,5dof,1,0.196587,,1149327119,,0.0888236589748544,0.0626145521671635,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:25:05,1000,10000,12,70ad64f,3436dd91,5dof,5dof,1,0.323232,,1149320121,,0.0905178810133135,0.0631761089174012,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:26:49,1000,10000,12,70ad64f,4982db37,5dof,5dof,1,0.172258,,1149331151,,0.0884859768511749,0.062693143535831,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:27:52,1000,10000,12,70ad64f,56353d1a,5dof,5dof,1,0.150048,,1149337383,,0.0894324269833826,0.0624875141460932,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:26:17,100,10000,12,70ad64f,af5f61ac,5dof,5dof,1,0.073175,,1149326828,,0.142832713272411,0.100274390766188,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:27:52,100,10000,12,70ad64f,95d8eabf,5dof,5dof,1,0.062827,,1149337548,,0.139121270384449,0.0991909643539192,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:27:10,100,10000,12,70ad64f,d758fd33,5dof,5dof,1,0.052475,,1149333287,,0.138609726501837,0.0987315531608413,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:26:33,100,10000,12,70ad64f,40431780,5dof,5dof,1,0.299,,1149327325,,0.145931383037739,0.104123348109681,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:30:04,100,10000,12,70ad64f,bc09301a,5dof,5dof,1,0.059559,,1149350034,,0.138738251037478,0.0976425271831888,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:25:37,100,10000,12,70ad64f,cd877c57,5dof,5dof,1,0.81264,,1149322454,,0.143351502831316,0.102954664057846,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:27:32,100,10000,12,70ad64f,c204c16a,5dof,5dof,1,0.046768,,1149335265,,0.144119094963417,0.10136616634623,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:26:10,100,10000,12,70ad64f,b99a9acb,5dof,5dof,1,0.051849,,1149327418,,0.133636946546,0.0955926556245053,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:27:07,100,10000,12,70ad64f,f6f15633,5dof,5dof,1,0.045095,,1149333110,,0.134561503807263,0.0971657775586509,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:26:47,20000,10000,12,70ad64f,698b23c1,5dof,5dof,1,2.531312,,1149327252,,0.0685590894510585,0.0485283995577876,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:28:31,20000,10000,12,70ad64f,caee059e,5dof,5dof,1,2.310598,,1149339427,,0.0680215236072311,0.0480408914885984,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:26:05,20000,10000,12,70ad64f,8eff2a0e,5dof,5dof,1,4.838762,,1149322456,,0.0684563721834447,0.0483906976781045,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:29:12,20000,10000,12,70ad64f,220d8f9c,5dof,5dof,1,2.292105,,1149343704,,0.067699785364768,0.0478254195461765,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:25:24,20000,10000,12,70ad64f,8f380837,5dof,5dof,1,2.489193,,1149320150,,0.0687444298974401,0.0484586255066714,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:25:22,20000,10000,12,70ad64f,ea2ea623,5dof,5dof,1,3.998049,,1149319615,,0.0686632982110251,0.0486674263652337,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:27:30,20000,10000,12,70ad64f,d0430a99,5dof,5dof,1,2.320563,,1149333663,,0.0681936047420987,0.0480347299704278,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:27:13,20000,10000,12,70ad64f,eb9b0a34,5dof,5dof,1,5.686793,,1149330107,,0.0678818540719798,0.0481022633471207,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:26:29,388,10000,12,70ad64f,690d5c48,5dof,5dof,1,0.086743,,1149329249,,0.108506108908895,0.0769276195999465,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:25:36,388,10000,12,70ad64f,04ada9d7,5dof,5dof,1,0.090603,,1149323740,,0.110499604919748,0.0776986150118949,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:27:52,388,10000,12,70ad64f,b2ff13e7,5dof,5dof,1,0.105235,,1149337470,,0.113948329437218,0.0786288569869168,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:28:01,388,10000,12,70ad64f,4d54e30e,5dof,5dof,1,0.082761,,1149337989,,0.111932133917135,0.0786385020789918,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:25:56,388,10000,12,70ad64f,487b6ec3,5dof,5dof,1,0.088272,,1149325830,,0.114871037326742,0.0799317801468615,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:28:13,388,10000,12,70ad64f,1700fb75,5dof,5dof,1,0.241515,,1149339006,,0.110784604214827,0.0779982002111789,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:27:11,388,10000,12,70ad64f,007f9651,5dof,5dof,1,0.100737,,1149332993,,0.11095119521375,0.0770369884323724,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:29:11,388,10000,12,70ad64f,80d99117,5dof,5dof,1,0.102748,,1149345046,,0.111623635847957,0.078370986076925,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
