datatype,sigma,method,projtol,zeroQ,starttime,ninputpts,npredpts,ncores,gitcommit,uuid,predinput,queryinput,projQ,oref_1,oref_2,oref_3,oref_4,oref_5,oref_6,oref_7,oref_8,oref2_1,oref2_2,oref2_3,oref2_4,oref2_5,oref2_6,oref2_7,oref2_8,nnmu,nnsigma,symruntime,runtime,parity,genseed,errmetrics,rmse,mae,Beta,KernelType,PredictMethod,KernelParameterNames,KernelParameters_1,KernelParameters_2
kim,0,avg,0.0001,0,26-Dec-2020 19:35:50,46480,11621,6,886b2c5,277d5c78,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,1.45398169741577,1.13883680901311,99.4050784,0.0021543,,10,,0.0838914110160275,0.0587494955647948,NaN,<undefined>,<undefined>,,,
kim,0,gpr,0.0001,0,26-Dec-2020 19:37:39,46480,11621,6,886b2c5,ce4327c9,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,1.45398169741577,1.13883680901311,100.1508795,13.6861191,,10,,0.0838197383890169,0.0584119175143488,1.2338532246709,SquaredExponential,fic,SigmaL,SigmaF,0.0504639861934647,0.00881872213825813
kim,0,nn,0.0001,0,26-Dec-2020 19:33:46,46480,11621,6,886b2c5,38316862,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,1.45398169741577,1.13883680901311,99.5647123,14.1946837,,10,,0.119693394368079,0.0857813267360812,NaN,<undefined>,<undefined>,,,
