datatype,sigma,method,projtol,zeroQ,starttime,ninputpts,npredpts,ncores,gitcommit,uuid,predinput,queryinput,projQ,oref_1,oref_2,oref_3,oref_4,oref_5,oref_6,oref_7,oref_8,oref2_1,oref2_2,oref2_3,oref2_4,oref2_5,oref2_6,oref2_7,oref2_8,nnmu,nnsigma,symruntime,runtime,parity,genseed,errmetrics,rmse,mae,Beta,KernelType,PredictMethod,KernelParameterNames,KernelParameters_1,KernelParameters_2
kim,0,avg,0.0001,0,29-Dec-2020 16:30:58,46883,11721,6,f3b55c4,0931d902,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,1.68518132692062,0.956813277858832,90.7843506,0.0018398,,10,,0.0871825423875019,0.0609636837248925,NaN,<undefined>,<undefined>,,,
kim,0,gpr,0.0001,0,29-Dec-2020 16:32:40,46883,11721,6,f3b55c4,5fbf727d,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,1.68518132692062,0.956813277858832,92.4385025,10.4221186,,10,,0.0591707594731524,0.0403848293016062,1.21462854004971,SquaredExponential,fic,SigmaL,SigmaF,0.0743035178956969,0.0659044038793738
kim,0,nn,0.0001,0,29-Dec-2020 16:29:05,46883,11721,6,f3b55c4,d45212a5,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,1.68518132692062,0.956813277858832,91.3705154,12.9632083,,10,,0.0684706312351903,0.0473700042658476,NaN,<undefined>,<undefined>,,,
