datatype,sigma,method,projtol,zeroQ,starttime,ninputpts,npredpts,ncores,gitcommit,uuid,predinput,queryinput,projQ,oref_1,oref_2,oref_3,oref_4,oref_5,oref_6,oref_7,oref_8,oref2_1,oref2_2,oref2_3,oref2_4,oref2_5,oref2_6,oref2_7,oref2_8,nnmu,nnsigma,symruntime,runtime,parity,genseed,errmetrics,rmse,mae,Beta,KernelType,PredictMethod,KernelParameterNames,KernelParameters_1,KernelParameters_2
kim,0,avg,0.0001,0,12-Dec-2020 20:08:37,1893,473,6,886b2c5,54e38bb5,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,4.96943775576361,2.11578750350844,5.6513334,0.0003411,,10,,0.0869981169762048,0.0609181891323212,NaN,<undefined>,<undefined>,,,
kim,0,gpr,0.0001,0,12-Dec-2020 20:09:04,1893,473,6,886b2c5,0a046e5c,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,4.96943775576361,2.11578750350844,4.9430143,3.9339713,,10,,0.0591015130878813,0.0421191876138313,1.2273159866478,SquaredExponential,fic,SigmaL,SigmaF,0.0682356800928911,0.0642479187077744
kim,0,nn,0.0001,0,12-Dec-2020 20:08:50,1893,473,6,886b2c5,0465129a,5dof,5dof,1,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,0.731880622688091,-0.633002328994548,-0.252294389881057,0.00251921728229307,0.0939269815816352,0.864081770618349,-0.327686339705401,0.370353990914772,4.96943775576361,2.11578750350844,4.9162024,0.012411,,10,,0.0759439036625408,0.0558777040169133,NaN,<undefined>,<undefined>,,,
