cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc 
c     Calculated grain boundary energies of bcc Fe for 
c     mechanically selected 66,339 grain boundaries
c
c  Misorientation : three Euler angles (phi1, phi, phi2)
c  Inclination    : polar and azimuth angles
c  GBE            : Gran boundary energy (mJ/m2)
cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc
c
  ph1  ph  ph2     polar           azimuth          GBE
  20  70  40   -0.698630e+02   -0.471680e+02    0.125777e+04
  20  70  40    0.349130e+02    0.767170e+02    0.124391e+04
  20  70  40    0.145087e+03   -0.767170e+02    0.122773e+04
  20  70  40    0.824440e+02    0.823770e+02    0.122920e+04
  20  70  40   -0.105248e+03    0.690950e+02    0.117862e+04
  20  70  40    0.975560e+02   -0.823770e+02    0.119368e+04
  20  70  40   -0.747520e+02   -0.690950e+02    0.121739e+04
  20  70  40   -0.133513e+03    0.616600e+02    0.119931e+04
  20  70  40    0.615910e+02    0.610670e+02    0.123139e+04
  20  70  40   -0.464870e+02   -0.616600e+02    0.126382e+04
  20  70  40    0.118409e+03   -0.610670e+02    0.118854e+04
  20  70  40   -0.349130e+02    0.767170e+02    0.125242e+04
  20  70  40   -0.145087e+03   -0.767170e+02    0.128795e+04
  20  70  40   -0.824440e+02    0.823770e+02    0.119874e+04
  20  70  40    0.105248e+03    0.690950e+02    0.121858e+04
  20  70  40   -0.975560e+02   -0.823770e+02    0.131566e+04
  20  70  40    0.747520e+02   -0.690950e+02    0.128070e+04
  20  70  40    0.133513e+03    0.616600e+02    0.125587e+04
  20  70  40   -0.615910e+02    0.610670e+02    0.121506e+04
  20  70  40    0.464870e+02   -0.616600e+02    0.128738e+04
  20  70  40   -0.118409e+03   -0.610670e+02    0.131130e+04
  20  70  40    0.317170e+02    0.000000e+00    0.131334e+04
  20  70  40    0.148283e+03    0.000000e+00    0.127803e+04
  20  70  40    0.900000e+02    0.317170e+02    0.126255e+04
  20  70  40    0.900000e+02   -0.317170e+02    0.119213e+04
  20  70  40    0.582830e+02    0.900000e+02    0.120219e+04
  20  70  40    0.121717e+03    0.900000e+02    0.125207e+04
  20  70  40    0.209050e+02    0.900000e+02    0.124890e+04
  20  70  40    0.159095e+03    0.900000e+02    0.122702e+04
  20  70  40    0.690950e+02    0.000000e+00    0.131130e+04
  20  70  40    0.110905e+03    0.000000e+00    0.130300e+04
  20  70  40    0.900000e+02    0.690950e+02    0.120951e+04
  20  70  40    0.900000e+02   -0.690950e+02    0.125207e+04
  20  70  40    0.547360e+02    0.450000e+02    0.117060e+04
  20  70  40    0.125264e+03    0.450000e+02    0.117954e+04
  20  70  40    0.547360e+02   -0.450000e+02    0.123237e+04
  20  70  40    0.125264e+03   -0.450000e+02    0.115105e+04
  20  70  40    0.000000e+00    0.000000e+00    0.112832e+04
  20  70  40    0.900000e+02    0.000000e+00    0.114338e+04
  20  70  40    0.900000e+02    0.900000e+02    0.119614e+04
  20  70  40    0.360000e+02    0.582830e+02    0.128598e+04
  20  70  40    0.144000e+03    0.582830e+02    0.125931e+04
  20  70  40    0.360000e+02   -0.582830e+02    0.133445e+04
  20  70  40    0.144000e+03   -0.582830e+02    0.125643e+04
  20  70  40    0.600000e+02    0.209050e+02    0.124771e+04
  20  70  40    0.120000e+03    0.209050e+02    0.123455e+04
  20  70  40    0.600000e+02   -0.209050e+02    0.124651e+04
  20  70  40    0.120000e+03   -0.209050e+02    0.123779e+04
  20  70  40    0.720000e+02    0.582830e+02    0.115843e+04
  20  70  40    0.108000e+03    0.582830e+02    0.120163e+04
  20  70  40    0.720000e+02   -0.582830e+02    0.131468e+04
  20  70  40    0.108000e+03   -0.582830e+02    0.122006e+04
  20  70  50    0.107170e+02    0.450000e+02    0.126487e+04
  20  70  50   -0.154328e+03    0.526230e+02    0.121105e+04
  20  70  50   -0.169283e+03   -0.450000e+02    0.127683e+04
  20  70  50    0.256720e+02   -0.526230e+02    0.125369e+04
  20  70  50    0.561500e+02    0.911000e+01    0.125910e+04
  20  70  50   -0.123850e+03   -0.911000e+01    0.126874e+04
  20  70  50    0.396650e+02    0.418100e+02    0.124728e+04
  20  70  50   -0.129665e+03    0.265650e+02    0.122794e+04
  20  70  50   -0.140335e+03   -0.418100e+02    0.128077e+04
  20  70  50    0.503350e+02   -0.265650e+02    0.128260e+04
  20  70  50   -0.107170e+02    0.450000e+02    0.129301e+04
  20  70  50    0.154328e+03    0.526230e+02    0.134359e+04
  20  70  50    0.169283e+03   -0.450000e+02    0.126016e+04
  20  70  50   -0.256720e+02   -0.526230e+02    0.123068e+04
  20  70  50   -0.561500e+02    0.911000e+01    0.121837e+04
  20  70  50    0.123850e+03   -0.911000e+01    0.127817e+04
  20  70  50   -0.396650e+02    0.418100e+02    0.129843e+04
  20  70  50    0.129665e+03    0.265650e+02    0.130427e+04
  20  70  50    0.140335e+03   -0.418100e+02    0.122956e+04
  20  70  50   -0.503350e+02   -0.265650e+02    0.125383e+04
  20  70  50    0.824440e+02    0.762300e+01    0.120972e+04
  20  70  50   -0.110137e+03    0.162670e+02    0.123652e+04
  20  70  50   -0.824440e+02    0.762300e+01    0.126515e+04
  20  70  50    0.110137e+03    0.162670e+02    0.124602e+04
  20  70  50    0.824440e+02    0.558120e+02    0.115731e+04
  20  70  50   -0.824440e+02    0.558120e+02    0.129097e+04
  20  70  50    0.648160e+02    0.317170e+02    0.127894e+04
  20  70  50   -0.110137e+03    0.471680e+02    0.118502e+04
  20  70  50   -0.648160e+02    0.317170e+02    0.123103e+04
  20  70  50    0.110137e+03    0.471680e+02    0.124686e+04
  20  70  50   -0.975560e+02   -0.762300e+01    0.126213e+04
  20  70  50    0.698630e+02   -0.162670e+02    0.127775e+04
  20  70  50    0.975560e+02   -0.762300e+01    0.122351e+04
  20  70  50   -0.698630e+02   -0.162670e+02    0.122632e+04
  20  70  50   -0.975560e+02   -0.558120e+02    0.130209e+04
  20  70  50    0.975560e+02   -0.558120e+02    0.127008e+04
  20  70  50   -0.115184e+03   -0.317170e+02    0.130188e+04
  20  70  50    0.698630e+02   -0.471680e+02    0.131313e+04
  20  70  50    0.115184e+03   -0.317170e+02    0.122787e+04
  20  70  50   -0.698630e+02   -0.471680e+02    0.119199e+04
  20  70  50    0.349130e+02    0.767170e+02    0.117236e+04
  20  70  50    0.145087e+03   -0.767170e+02    0.121021e+04
  20  70  50    0.824440e+02    0.823770e+02    0.128028e+04
  20  70  50   -0.105248e+03    0.690950e+02    0.126424e+04
  20  70  50    0.975560e+02   -0.823770e+02    0.126002e+04
  20  70  50   -0.747520e+02   -0.690950e+02    0.121429e+04
  20  70  50   -0.133513e+03    0.616600e+02    0.122182e+04
  20  70  50    0.615910e+02    0.610670e+02    0.121682e+04
  20  70  50   -0.464870e+02   -0.616600e+02    0.124630e+04
  20  70  50    0.118409e+03   -0.610670e+02    0.122822e+04
  20  70  50   -0.349130e+02    0.767170e+02    0.123202e+04
  20  70  50   -0.145087e+03   -0.767170e+02    0.128464e+04
  20  70  50   -0.824440e+02    0.823770e+02    0.123863e+04
  20  70  50    0.105248e+03    0.690950e+02    0.121281e+04
  20  70  50   -0.975560e+02   -0.823770e+02    0.126396e+04
  20  70  50    0.747520e+02   -0.690950e+02    0.127184e+04
  20  70  50    0.133513e+03    0.616600e+02    0.124932e+04
  20  70  50   -0.615910e+02    0.610670e+02    0.119593e+04
  20  70  50    0.464870e+02   -0.616600e+02    0.125333e+04
  20  70  50   -0.118409e+03   -0.610670e+02    0.127979e+04
  20  70  50    0.317170e+02    0.000000e+00    0.122224e+04
  20  70  50    0.148283e+03    0.000000e+00    0.129160e+04
  20  70  50    0.900000e+02    0.317170e+02    0.125882e+04
  20  70  50    0.900000e+02   -0.317170e+02    0.123153e+04
  20  70  50    0.582830e+02    0.900000e+02    0.127198e+04
  20  70  50    0.121717e+03    0.900000e+02    0.121281e+04
  20  70  50    0.209050e+02    0.900000e+02    0.118918e+04
  20  70  50    0.159095e+03    0.900000e+02    0.129435e+04
  20  70  50    0.690950e+02    0.000000e+00    0.126445e+04
  20  70  50    0.110905e+03    0.000000e+00    0.124982e+04
  20  70  50    0.900000e+02    0.690950e+02    0.122752e+04
  20  70  50    0.900000e+02   -0.690950e+02    0.125059e+04
  20  70  50    0.547360e+02    0.450000e+02    0.116012e+04
  20  70  50    0.125264e+03    0.450000e+02    0.117018e+04
  20  70  50    0.547360e+02   -0.450000e+02    0.126009e+04
  20  70  50    0.125264e+03   -0.450000e+02    0.121338e+04
  20  70  50    0.000000e+00    0.000000e+00    0.111235e+04
  20  70  50    0.900000e+02    0.000000e+00    0.113613e+04
  20  70  50    0.900000e+02    0.900000e+02    0.117574e+04
  20  70  50    0.360000e+02    0.582830e+02    0.118650e+04
  20  70  50    0.144000e+03    0.582830e+02    0.127514e+04
  20  70  50    0.360000e+02   -0.582830e+02    0.129146e+04
  20  70  50    0.144000e+03   -0.582830e+02    0.119508e+04
  20  70  50    0.600000e+02    0.209050e+02    0.125967e+04
  20  70  50    0.120000e+03    0.209050e+02    0.122871e+04
  20  70  50    0.600000e+02   -0.209050e+02    0.123547e+04
  20  70  50    0.120000e+03   -0.209050e+02    0.127697e+04
  20  70  50    0.720000e+02    0.582830e+02    0.116849e+04
  20  70  50    0.108000e+03    0.582830e+02    0.126150e+04
  20  70  50    0.720000e+02   -0.582830e+02    0.129597e+04
  20  70  50    0.108000e+03   -0.582830e+02    0.119389e+04
  20  70  60    0.107170e+02    0.450000e+02    0.132129e+04
  20  70  60   -0.154328e+03    0.526230e+02    0.127113e+04
  20  70  60   -0.169283e+03   -0.450000e+02    0.130110e+04
  20  70  60    0.256720e+02   -0.526230e+02    0.130026e+04
  20  70  60    0.561500e+02    0.911000e+01    0.132038e+04
  20  70  60   -0.123850e+03   -0.911000e+01    0.121971e+04
  20  70  60    0.396650e+02    0.418100e+02    0.132411e+04
  20  70  60   -0.129665e+03    0.265650e+02    0.125186e+04
  20  70  60   -0.140335e+03   -0.418100e+02    0.134599e+04
  20  70  60    0.503350e+02   -0.265650e+02    0.130117e+04
  20  70  60   -0.107170e+02    0.450000e+02    0.130427e+04
  20  70  60    0.154328e+03    0.526230e+02    0.130427e+04
  20  70  60    0.169283e+03   -0.450000e+02    0.129843e+04
  20  70  60   -0.256720e+02   -0.526230e+02    0.126135e+04
  20  70  60   -0.561500e+02    0.911000e+01    0.127887e+04
  20  70  60    0.123850e+03   -0.911000e+01    0.129393e+04
  20  70  60   -0.396650e+02    0.418100e+02    0.126966e+04
  20  70  60    0.129665e+03    0.265650e+02    0.127648e+04
  20  70  60    0.140335e+03   -0.418100e+02    0.126825e+04
  20  70  60   -0.503350e+02   -0.265650e+02    0.121900e+04
  20  70  60    0.824440e+02    0.762300e+01    0.125657e+04
  20  70  60   -0.110137e+03    0.162670e+02    0.122597e+04
  20  70  60   -0.824440e+02    0.762300e+01    0.128478e+04
  20  70  60    0.110137e+03    0.162670e+02    0.122020e+04
  20  70  60    0.824440e+02    0.558120e+02    0.122864e+04
  20  70  60   -0.824440e+02    0.558120e+02    0.123941e+04
  20  70  60    0.648160e+02    0.317170e+02    0.132059e+04
  20  70  60   -0.110137e+03    0.471680e+02    0.119114e+04
  20  70  60   -0.648160e+02    0.317170e+02    0.123117e+04
  20  70  60    0.110137e+03    0.471680e+02    0.121056e+04
  20  70  60   -0.975560e+02   -0.762300e+01    0.125622e+04
  20  70  60    0.698630e+02   -0.162670e+02    0.129111e+04
  20  70  60    0.975560e+02   -0.762300e+01    0.130560e+04
  20  70  60   -0.698630e+02   -0.162670e+02    0.129906e+04
  20  70  60   -0.975560e+02   -0.558120e+02    0.134423e+04
  20  70  60    0.975560e+02   -0.558120e+02    0.122034e+04
  20  70  60   -0.115184e+03   -0.317170e+02    0.134514e+04
  20  70  60    0.698630e+02   -0.471680e+02    0.127627e+04
  20  70  60    0.115184e+03   -0.317170e+02    0.125059e+04
  20  70  60   -0.698630e+02   -0.471680e+02    0.117117e+04
  20  70  60    0.349130e+02    0.767170e+02    0.125981e+04
  20  70  60    0.145087e+03   -0.767170e+02    0.127092e+04
  20  70  60    0.824440e+02    0.823770e+02    0.132938e+04
  20  70  60   -0.105248e+03    0.690950e+02    0.128978e+04
  20  70  60    0.975560e+02   -0.823770e+02    0.130645e+04
  20  70  60   -0.747520e+02   -0.690950e+02    0.126354e+04
  20  70  60   -0.133513e+03    0.616600e+02    0.125425e+04
  20  70  60    0.615910e+02    0.610670e+02    0.128260e+04
  20  70  60   -0.464870e+02   -0.616600e+02    0.127156e+04
  20  70  60    0.118409e+03   -0.610670e+02    0.125495e+04
  20  70  60   -0.349130e+02    0.767170e+02    0.126649e+04
  20  70  60   -0.145087e+03   -0.767170e+02    0.127669e+04
  20  70  60   -0.824440e+02    0.823770e+02    0.124686e+04
  20  70  60    0.105248e+03    0.690950e+02    0.126994e+04
  20  70  60   -0.975560e+02   -0.823770e+02    0.130976e+04
  20  70  60    0.747520e+02   -0.690950e+02    0.124834e+04
  20  70  60    0.133513e+03    0.616600e+02    0.126093e+04
  20  70  60   -0.615910e+02    0.610670e+02    0.125235e+04
  20  70  60    0.464870e+02   -0.616600e+02    0.128928e+04
  20  70  60   -0.118409e+03   -0.610670e+02    0.128295e+04
  20  70  60    0.317170e+02    0.000000e+00    0.127289e+04
  20  70  60    0.148283e+03    0.000000e+00    0.130413e+04
  20  70  60    0.900000e+02    0.317170e+02    0.124384e+04
  20  70  60    0.900000e+02   -0.317170e+02    0.125059e+04
  20  70  60    0.582830e+02    0.900000e+02    0.129984e+04
  20  70  60    0.121717e+03    0.900000e+02    0.124405e+04
  20  70  60    0.209050e+02    0.900000e+02    0.129125e+04
  20  70  60    0.159095e+03    0.900000e+02    0.126185e+04
  20  70  60    0.690950e+02    0.000000e+00    0.125974e+04
  20  70  60    0.110905e+03    0.000000e+00    0.129850e+04
  20  70  60    0.900000e+02    0.690950e+02    0.126881e+04
  20  70  60    0.900000e+02   -0.690950e+02    0.132045e+04
  20  70  60    0.547360e+02    0.450000e+02    0.121668e+04
  20  70  60    0.125264e+03    0.450000e+02    0.119185e+04
  20  70  60    0.547360e+02   -0.450000e+02    0.123103e+04
  20  70  60    0.125264e+03   -0.450000e+02    0.120908e+04
  20  70  60    0.000000e+00    0.000000e+00    0.120711e+04
  20  70  60    0.900000e+02    0.000000e+00    0.116329e+04
  20  70  60    0.900000e+02    0.900000e+02    0.116216e+04
  20  70  60    0.360000e+02    0.582830e+02    0.119790e+04
  20  70  60    0.144000e+03    0.582830e+02    0.128802e+04
  20  70  60    0.360000e+02   -0.582830e+02    0.130828e+04
  20  70  60    0.144000e+03   -0.582830e+02    0.123568e+04
  20  70  60    0.600000e+02    0.209050e+02    0.125734e+04
  20  70  60    0.120000e+03    0.209050e+02    0.126213e+04
  20  70  60    0.600000e+02   -0.209050e+02    0.127303e+04
  20  70  60    0.120000e+03   -0.209050e+02    0.128534e+04
  20  70  60    0.720000e+02    0.582830e+02    0.125664e+04
  20  70  60    0.108000e+03    0.582830e+02    0.129231e+04
  20  70  60    0.720000e+02   -0.582830e+02    0.134001e+04
  20  70  60    0.108000e+03   -0.582830e+02    0.119656e+04
  20  70  70    0.107170e+02    0.450000e+02    0.133747e+04
  20  70  70   -0.154328e+03    0.526230e+02    0.132157e+04
  20  70  70   -0.169283e+03   -0.450000e+02    0.130631e+04
  20  70  70    0.256720e+02   -0.526230e+02    0.130708e+04
  20  70  70    0.561500e+02    0.911000e+01    0.133782e+04
  20  70  70   -0.123850e+03   -0.911000e+01    0.128541e+04
  20  70  70    0.396650e+02    0.418100e+02    0.133719e+04
  20  70  70   -0.129665e+03    0.265650e+02    0.126185e+04
  20  70  70   -0.140335e+03   -0.418100e+02    0.130005e+04
  20  70  70    0.503350e+02   -0.265650e+02    0.121886e+04
  20  70  70   -0.107170e+02    0.450000e+02    0.128457e+04
  20  70  70    0.154328e+03    0.526230e+02    0.126079e+04
  20  70  70    0.169283e+03   -0.450000e+02    0.129224e+04
  20  70  70   -0.256720e+02   -0.526230e+02    0.130265e+04
  20  70  70   -0.561500e+02    0.911000e+01    0.125847e+04
  20  70  70    0.123850e+03   -0.911000e+01    0.128640e+04
  20  70  70   -0.396650e+02    0.418100e+02    0.122949e+04
  20  70  70    0.129665e+03    0.265650e+02    0.123582e+04
  20  70  70    0.140335e+03   -0.418100e+02    0.127669e+04
  20  70  70   -0.503350e+02   -0.265650e+02    0.124032e+04
  20  70  70    0.824440e+02    0.762300e+01    0.129583e+04
  20  70  70   -0.110137e+03    0.162670e+02    0.127261e+04
  20  70  70   -0.824440e+02    0.762300e+01    0.127873e+04
  20  70  70    0.110137e+03    0.162670e+02    0.123729e+04
  20  70  70    0.824440e+02    0.558120e+02    0.128767e+04
  20  70  70   -0.824440e+02    0.558120e+02    0.123033e+04
  20  70  70    0.648160e+02    0.317170e+02    0.128577e+04
  20  70  70   -0.110137e+03    0.471680e+02    0.128401e+04
  20  70  70   -0.648160e+02    0.317170e+02    0.120613e+04
  20  70  70    0.110137e+03    0.471680e+02    0.120908e+04
  20  70  70   -0.975560e+02   -0.762300e+01    0.133459e+04
  20  70  70    0.698630e+02   -0.162670e+02    0.130525e+04
  20  70  70    0.975560e+02   -0.762300e+01    0.130511e+04
  20  70  70   -0.698630e+02   -0.162670e+02    0.134873e+04
  20  70  70   -0.975560e+02   -0.558120e+02    0.128260e+04
  20  70  70    0.975560e+02   -0.558120e+02    0.128928e+04
  20  70  70   -0.115184e+03   -0.317170e+02    0.125643e+04
  20  70  70    0.698630e+02   -0.471680e+02    0.128992e+04
  20  70  70    0.115184e+03   -0.317170e+02    0.128154e+04
  20  70  70   -0.698630e+02   -0.471680e+02    0.128295e+04
  20  70  70    0.349130e+02    0.767170e+02    0.124602e+04
  20  70  70    0.145087e+03   -0.767170e+02    0.132087e+04
  20  70  70    0.824440e+02    0.823770e+02    0.130026e+04
  20  70  70   -0.105248e+03    0.690950e+02    0.131018e+04
  20  70  70    0.975560e+02   -0.823770e+02    0.131834e+04
  20  70  70   -0.747520e+02   -0.690950e+02    0.132017e+04
  20  70  70   -0.133513e+03    0.616600e+02    0.125312e+04
  20  70  70    0.615910e+02    0.610670e+02    0.131391e+04
  20  70  70   -0.464870e+02   -0.616600e+02    0.124018e+04
  20  70  70    0.118409e+03   -0.610670e+02    0.130793e+04
  20  70  70   -0.349130e+02    0.767170e+02    0.125741e+04
  20  70  70   -0.145087e+03   -0.767170e+02    0.132755e+04
  20  70  70   -0.824440e+02    0.823770e+02    0.129006e+04
  20  70  70    0.105248e+03    0.690950e+02    0.124721e+04
  20  70  70   -0.975560e+02   -0.823770e+02    0.126346e+04
  20  70  70    0.747520e+02   -0.690950e+02    0.126135e+04
  20  70  70    0.133513e+03    0.616600e+02    0.125221e+04
  20  70  70   -0.615910e+02    0.610670e+02    0.127824e+04
  20  70  70    0.464870e+02   -0.616600e+02    0.125756e+04
  20  70  70   -0.118409e+03   -0.610670e+02    0.133121e+04
  20  70  70    0.317170e+02    0.000000e+00    0.127479e+04
  20  70  70    0.148283e+03    0.000000e+00    0.126712e+04
  20  70  70    0.900000e+02    0.317170e+02    0.119797e+04
  20  70  70    0.900000e+02   -0.317170e+02    0.133389e+04
  20  70  70    0.582830e+02    0.900000e+02    0.130342e+04
  20  70  70    0.121717e+03    0.900000e+02    0.127247e+04
  20  70  70    0.209050e+02    0.900000e+02    0.127303e+04
  20  70  70    0.159095e+03    0.900000e+02    0.128162e+04
  20  70  70    0.690950e+02    0.000000e+00    0.130800e+04
  20  70  70    0.110905e+03    0.000000e+00    0.129709e+04
  20  70  70    0.900000e+02    0.690950e+02    0.129709e+04
  20  70  70    0.900000e+02   -0.690950e+02    0.126431e+04
  20  70  70    0.547360e+02    0.450000e+02    0.123167e+04
  20  70  70    0.125264e+03    0.450000e+02    0.116645e+04
  20  70  70    0.547360e+02   -0.450000e+02    0.125193e+04
  20  70  70    0.125264e+03   -0.450000e+02    0.127768e+04
  20  70  70    0.000000e+00    0.000000e+00    0.122920e+04
  20  70  70    0.900000e+02    0.000000e+00    0.121197e+04
  20  70  70    0.900000e+02    0.900000e+02    0.117384e+04
  20  70  70    0.360000e+02    0.582830e+02    0.125749e+04
  20  70  70    0.144000e+03    0.582830e+02    0.123153e+04
  20  70  70    0.360000e+02   -0.582830e+02    0.129850e+04
  20  70  70    0.144000e+03   -0.582830e+02    0.129906e+04
  20  70  70    0.600000e+02    0.209050e+02    0.127085e+04
  20  70  70    0.120000e+03    0.209050e+02    0.134767e+04
  20  70  70    0.600000e+02   -0.209050e+02    0.123392e+04
  20  70  70    0.120000e+03   -0.209050e+02    0.126283e+04
  20  70  70    0.720000e+02    0.582830e+02    0.131517e+04
  20  70  70    0.108000e+03    0.582830e+02    0.126663e+04
  20  70  70    0.720000e+02   -0.582830e+02    0.126114e+04
  20  70  70    0.108000e+03   -0.582830e+02    0.124004e+04
  20  70  80    0.107170e+02    0.450000e+02    0.122653e+04
  20  70  80   -0.154328e+03    0.526230e+02    0.126881e+04
  20  70  80   -0.169283e+03   -0.450000e+02    0.124243e+04
  20  70  80    0.256720e+02   -0.526230e+02    0.126839e+04
  20  70  80    0.561500e+02    0.911000e+01    0.128126e+04
  20  70  80   -0.123850e+03   -0.911000e+01    0.124503e+04
  20  70  80    0.396650e+02    0.418100e+02    0.133853e+04
  20  70  80   -0.129665e+03    0.265650e+02    0.129709e+04
  20  70  80   -0.140335e+03   -0.418100e+02    0.116540e+04
  20  70  80    0.503350e+02   -0.265650e+02    0.122365e+04
  20  70  80   -0.107170e+02    0.450000e+02    0.124489e+04
  20  70  80    0.154328e+03    0.526230e+02    0.123258e+04
  20  70  80    0.169283e+03   -0.450000e+02    0.120353e+04
  20  70  80   -0.256720e+02   -0.526230e+02    0.121316e+04
  20  70  80   -0.561500e+02    0.911000e+01    0.123174e+04
  20  70  80    0.123850e+03   -0.911000e+01    0.118517e+04
  20  70  80   -0.396650e+02    0.418100e+02    0.120592e+04
  20  70  80    0.129665e+03    0.265650e+02    0.114035e+04
  20  70  80    0.140335e+03   -0.418100e+02    0.119924e+04
  20  70  80   -0.503350e+02   -0.265650e+02    0.120212e+04
  20  70  80    0.824440e+02    0.762300e+01    0.122738e+04
  20  70  80   -0.110137e+03    0.162670e+02    0.124757e+04
  20  70  80   -0.824440e+02    0.762300e+01    0.117722e+04
  20  70  80    0.110137e+03    0.162670e+02    0.112333e+04
  20  70  80    0.824440e+02    0.558120e+02    0.130159e+04
  20  70  80   -0.824440e+02    0.558120e+02    0.122695e+04
  20  70  80    0.648160e+02    0.317170e+02    0.126072e+04
  20  70  80   -0.110137e+03    0.471680e+02    0.130708e+04
  20  70  80   -0.648160e+02    0.317170e+02    0.115189e+04
  20  70  80    0.110137e+03    0.471680e+02    0.111925e+04
  20  70  80   -0.975560e+02   -0.762300e+01    0.126726e+04
  20  70  80    0.698630e+02   -0.162670e+02    0.131306e+04
  20  70  80    0.975560e+02   -0.762300e+01    0.123582e+04
  20  70  80   -0.698630e+02   -0.162670e+02    0.124827e+04
  20  70  80   -0.975560e+02   -0.558120e+02    0.130328e+04
  20  70  80    0.975560e+02   -0.558120e+02    0.122477e+04
  20  70  80   -0.115184e+03   -0.317170e+02    0.124130e+04
  20  70  80    0.698630e+02   -0.471680e+02    0.118094e+04
  20  70  80    0.115184e+03   -0.317170e+02    0.120796e+04
  20  70  80   -0.698630e+02   -0.471680e+02    0.119839e+04
  20  70  80    0.349130e+02    0.767170e+02    0.124848e+04
  20  70  80    0.145087e+03   -0.767170e+02    0.119748e+04
  20  70  80    0.824440e+02    0.823770e+02    0.131855e+04
  20  70  80   -0.105248e+03    0.690950e+02    0.133972e+04
  20  70  80    0.975560e+02   -0.823770e+02    0.133220e+04
  20  70  80   -0.747520e+02   -0.690950e+02    0.131222e+04
  20  70  80   -0.133513e+03    0.616600e+02    0.126804e+04
  20  70  80    0.615910e+02    0.610670e+02    0.132889e+04
  20  70  80   -0.464870e+02   -0.616600e+02    0.118263e+04
  20  70  80    0.118409e+03   -0.610670e+02    0.122738e+04
  20  70  80   -0.349130e+02    0.767170e+02    0.120479e+04
  20  70  80   -0.145087e+03   -0.767170e+02    0.123406e+04
  20  70  80   -0.824440e+02    0.823770e+02    0.130687e+04
  20  70  80    0.105248e+03    0.690950e+02    0.124637e+04
  20  70  80   -0.975560e+02   -0.823770e+02    0.132383e+04
  20  70  80    0.747520e+02   -0.690950e+02    0.131602e+04
  20  70  80    0.133513e+03    0.616600e+02    0.115829e+04
  20  70  80   -0.615910e+02    0.610670e+02    0.116230e+04
  20  70  80    0.464870e+02   -0.616600e+02    0.120247e+04
  20  70  80   -0.118409e+03   -0.610670e+02    0.121872e+04
  20  70  80    0.317170e+02    0.000000e+00    0.129153e+04
  20  70  80    0.148283e+03    0.000000e+00    0.126600e+04
  20  70  80    0.900000e+02    0.317170e+02    0.120416e+04
  20  70  80    0.900000e+02   -0.317170e+02    0.132572e+04
  20  70  80    0.582830e+02    0.900000e+02    0.127352e+04
  20  70  80    0.121717e+03    0.900000e+02    0.117391e+04
  20  70  80    0.209050e+02    0.900000e+02    0.125418e+04
  20  70  80    0.159095e+03    0.900000e+02    0.125214e+04
  20  70  80    0.690950e+02    0.000000e+00    0.126769e+04
  20  70  80    0.110905e+03    0.000000e+00    0.122238e+04
  20  70  80    0.900000e+02    0.690950e+02    0.123251e+04
  20  70  80    0.900000e+02   -0.690950e+02    0.124961e+04
  20  70  80    0.547360e+02    0.450000e+02    0.123849e+04
  20  70  80    0.125264e+03    0.450000e+02    0.107661e+04
  20  70  80    0.547360e+02   -0.450000e+02    0.124306e+04
  20  70  80    0.125264e+03   -0.450000e+02    0.120289e+04
  20  70  80    0.000000e+00    0.000000e+00    0.112699e+04
  20  70  80    0.900000e+02    0.000000e+00    0.115660e+04
  20  70  80    0.900000e+02    0.900000e+02    0.122280e+04
  20  70  80    0.360000e+02    0.582830e+02    0.130356e+04
  20  70  80    0.144000e+03    0.582830e+02    0.118615e+04
  20  70  80    0.360000e+02   -0.582830e+02    0.125186e+04
  20  70  80    0.144000e+03   -0.582830e+02    0.122133e+04
  20  70  80    0.600000e+02    0.209050e+02    0.124862e+04
  20  70  80    0.120000e+03    0.209050e+02    0.121112e+04
  20  70  80    0.600000e+02   -0.209050e+02    0.129435e+04
  20  70  80    0.120000e+03   -0.209050e+02    0.118158e+04
  20  70  80    0.720000e+02    0.582830e+02    0.134289e+04
  20  70  80    0.108000e+03    0.582830e+02    0.117792e+04
  20  70  80    0.720000e+02   -0.582830e+02    0.124039e+04
  20  70  80    0.108000e+03   -0.582830e+02    0.122688e+04
  20  80   0    0.107170e+02    0.450000e+02    0.129231e+04
  20  80   0   -0.154328e+03    0.526230e+02    0.127557e+04
  20  80   0   -0.169283e+03   -0.450000e+02    0.139157e+04
  20  80   0    0.256720e+02   -0.526230e+02    0.127936e+04
  20  80   0    0.561500e+02    0.911000e+01    0.126543e+04
  20  80   0   -0.123850e+03   -0.911000e+01    0.130279e+04
  20  80   0    0.396650e+02    0.418100e+02    0.126628e+04
  20  80   0   -0.129665e+03    0.265650e+02    0.123378e+04
  20  80   0   -0.140335e+03   -0.418100e+02    0.130145e+04
  20  80   0    0.503350e+02   -0.265650e+02    0.126994e+04
  20  80   0   -0.107170e+02    0.450000e+02    0.132657e+04
  20  80   0    0.154328e+03    0.526230e+02    0.126318e+04
  20  80   0    0.169283e+03   -0.450000e+02    0.127106e+04
  20  80   0   -0.256720e+02   -0.526230e+02    0.128169e+04
  20  80   0   -0.561500e+02    0.911000e+01    0.123293e+04
  20  80   0    0.123850e+03   -0.911000e+01    0.128555e+04
  20  80   0   -0.396650e+02    0.418100e+02    0.124384e+04
  20  80   0    0.129665e+03    0.265650e+02    0.126142e+04
