cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc 
c     Calculated grain boundary energies of bcc Fe for 
c     mechanically selected 66,339 grain boundaries
c
c  Misorientation : three Euler angles (phi1, phi, phi2)
c  Inclination    : polar and azimuth angles
c  GBE            : Gran boundary energy (mJ/m2)
cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc
c
  ph1  ph  ph2     polar           azimuth          GBE
  10  40  80   -0.110137D+03    0.471680D+02    0.129097D+04
  10  40  80   -0.648160D+02    0.317170D+02    0.130842D+04
  10  40  80    0.110137D+03    0.471680D+02    0.130645D+04
  10  40  80   -0.975560D+02   -0.762300D+01    0.136385D+04
  10  40  80    0.698630D+02   -0.162670D+02    0.131004D+04
  10  40  80    0.975560D+02   -0.762300D+01    0.141929D+04
  10  40  80   -0.698630D+02   -0.162670D+02    0.131215D+04
  10  40  80   -0.975560D+02   -0.558120D+02    0.130631D+04
  10  40  80    0.975560D+02   -0.558120D+02    0.130244D+04
  10  40  80   -0.115184D+03   -0.317170D+02    0.136948D+04
  10  40  80    0.698630D+02   -0.471680D+02    0.133389D+04
  10  40  80    0.115184D+03   -0.317170D+02    0.130553D+04
  10  40  80   -0.698630D+02   -0.471680D+02    0.128098D+04
  10  40  80    0.349130D+02    0.767170D+02    0.129196D+04
  10  40  80    0.145087D+03   -0.767170D+02    0.131960D+04
  10  40  80    0.824440D+02    0.823770D+02    0.137391D+04
  10  40  80   -0.105248D+03    0.690950D+02    0.131320D+04
  10  40  80    0.975560D+02   -0.823770D+02    0.133403D+04
  10  40  80   -0.747520D+02   -0.690950D+02    0.126790D+04
  10  40  80   -0.133513D+03    0.616600D+02    0.128014D+04
  10  40  80    0.615910D+02    0.610670D+02    0.128394D+04
  10  40  80   -0.464870D+02   -0.616600D+02    0.127993D+04
  10  40  80    0.118409D+03   -0.610670D+02    0.133374D+04
  10  40  80   -0.349130D+02    0.767170D+02    0.129787D+04
  10  40  80   -0.145087D+03   -0.767170D+02    0.132973D+04
  10  40  80   -0.824440D+02    0.823770D+02    0.132333D+04
  10  40  80    0.105248D+03    0.690950D+02    0.133051D+04
  10  40  80   -0.975560D+02   -0.823770D+02    0.131116D+04
  10  40  80    0.747520D+02   -0.690950D+02    0.132108D+04
  10  40  80    0.133513D+03    0.616600D+02    0.130174D+04
  10  40  80   -0.615910D+02    0.610670D+02    0.134261D+04
  10  40  80    0.464870D+02   -0.616600D+02    0.130870D+04
  10  40  80   -0.118409D+03   -0.610670D+02    0.132945D+04
  10  40  80    0.317170D+02    0.000000D+00    0.132995D+04
  10  40  80    0.148283D+03    0.000000D+00    0.131960D+04
  10  40  80    0.900000D+02    0.317170D+02    0.134852D+04
  10  40  80    0.900000D+02   -0.317170D+02    0.137286D+04
  10  40  80    0.582830D+02    0.900000D+02    0.127592D+04
  10  40  80    0.121717D+03    0.900000D+02    0.128879D+04
  10  40  80    0.209050D+02    0.900000D+02    0.116997D+04
  10  40  80    0.159095D+03    0.900000D+02    0.127564D+04
  10  40  80    0.690950D+02    0.000000D+00    0.135323D+04
  10  40  80    0.110905D+03    0.000000D+00    0.136153D+04
  10  40  80    0.900000D+02    0.690950D+02    0.132805D+04
  10  40  80    0.900000D+02   -0.690950D+02    0.129977D+04
  10  40  80    0.547360D+02    0.450000D+02    0.129048D+04
  10  40  80    0.125264D+03    0.450000D+02    0.134169D+04
  10  40  80    0.547360D+02   -0.450000D+02    0.125059D+04
  10  40  80    0.125264D+03   -0.450000D+02    0.127789D+04
  10  40  80    0.000000D+00    0.000000D+00    0.119129D+04
  10  40  80    0.900000D+02    0.000000D+00    0.128140D+04
  10  40  80    0.900000D+02    0.900000D+02    0.125974D+04
  10  40  80    0.360000D+02    0.582830D+02    0.126881D+04
  10  40  80    0.144000D+03    0.582830D+02    0.129991D+04
  10  40  80    0.360000D+02   -0.582830D+02    0.131827D+04
  10  40  80    0.144000D+03   -0.582830D+02    0.129554D+04
  10  40  80    0.600000D+02    0.209050D+02    0.134845D+04
  10  40  80    0.120000D+03    0.209050D+02    0.133473D+04
  10  40  80    0.600000D+02   -0.209050D+02    0.126909D+04
  10  40  80    0.120000D+03   -0.209050D+02    0.137209D+04
  10  40  80    0.720000D+02    0.582830D+02    0.137588D+04
  10  40  80    0.108000D+03    0.582830D+02    0.138250D+04
  10  40  80    0.720000D+02   -0.582830D+02    0.133719D+04
  10  40  80    0.108000D+03   -0.582830D+02    0.127036D+04
  10  50   0    0.107170D+02    0.450000D+02    0.137152D+04
  10  50   0   -0.154328D+03    0.526230D+02    0.130117D+04
  10  50   0   -0.169283D+03   -0.450000D+02    0.133389D+04
  10  50   0    0.256720D+02   -0.526230D+02    0.134866D+04
  10  50   0    0.561500D+02    0.911000D+01    0.128956D+04
  10  50   0   -0.123850D+03   -0.911000D+01    0.137581D+04
  10  50   0    0.396650D+02    0.418100D+02    0.129864D+04
  10  50   0   -0.129665D+03    0.265650D+02    0.131996D+04
  10  50   0   -0.140335D+03   -0.418100D+02    0.136927D+04
  10  50   0    0.503350D+02   -0.265650D+02    0.131468D+04
  10  50   0   -0.107170D+02    0.450000D+02    0.133396D+04
  10  50   0    0.154328D+03    0.526230D+02    0.129850D+04
  10  50   0    0.169283D+03   -0.450000D+02    0.134247D+04
  10  50   0   -0.256720D+02   -0.526230D+02    0.130652D+04
  10  50   0   -0.561500D+02    0.911000D+01    0.135408D+04
  10  50   0    0.123850D+03   -0.911000D+01    0.133825D+04
  10  50   0   -0.396650D+02    0.418100D+02    0.128759D+04
  10  50   0    0.129665D+03    0.265650D+02    0.134352D+04
  10  50   0    0.140335D+03   -0.418100D+02    0.127472D+04
  10  50   0   -0.503350D+02   -0.265650D+02    0.128738D+04
  10  50   0    0.824440D+02    0.762300D+01    0.133965D+04
  10  50   0   -0.110137D+03    0.162670D+02    0.137328D+04
  10  50   0   -0.824440D+02    0.762300D+01    0.129843D+04
  10  50   0    0.110137D+03    0.162670D+02    0.134514D+04
  10  50   0    0.824440D+02    0.558120D+02    0.131194D+04
  10  50   0   -0.824440D+02    0.558120D+02    0.127465D+04
  10  50   0    0.648160D+02    0.317170D+02    0.134331D+04
  10  50   0   -0.110137D+03    0.471680D+02    0.131384D+04
  10  50   0   -0.648160D+02    0.317170D+02    0.133536D+04
  10  50   0    0.110137D+03    0.471680D+02    0.128183D+04
  10  50   0   -0.975560D+02   -0.762300D+01    0.134781D+04
  10  50   0    0.698630D+02   -0.162670D+02    0.131637D+04
  10  50   0    0.975560D+02   -0.762300D+01    0.137441D+04
  10  50   0   -0.698630D+02   -0.162670D+02    0.134205D+04
  10  50   0   -0.975560D+02   -0.558120D+02    0.128154D+04
  10  50   0    0.975560D+02   -0.558120D+02    0.125319D+04
  10  50   0   -0.115184D+03   -0.317170D+02    0.134521D+04
  10  50   0    0.698630D+02   -0.471680D+02    0.128190D+04
  10  50   0    0.115184D+03   -0.317170D+02    0.127887D+04
  10  50   0   -0.698630D+02   -0.471680D+02    0.135035D+04
  10  50   0    0.349130D+02    0.767170D+02    0.127057D+04
  10  50   0    0.145087D+03   -0.767170D+02    0.134162D+04
  10  50   0    0.824440D+02    0.823770D+02    0.128140D+04
  10  50   0   -0.105248D+03    0.690950D+02    0.124721D+04
  10  50   0    0.975560D+02   -0.823770D+02    0.125221D+04
  10  50   0   -0.747520D+02   -0.690950D+02    0.133958D+04
  10  50   0   -0.133513D+03    0.616600D+02    0.125784D+04
  10  50   0    0.615910D+02    0.610670D+02    0.124018D+04
  10  50   0   -0.464870D+02   -0.616600D+02    0.127184D+04
  10  50   0    0.118409D+03   -0.610670D+02    0.130863D+04
  10  50   0   -0.349130D+02    0.767170D+02    0.131996D+04
  10  50   0   -0.145087D+03   -0.767170D+02    0.135942D+04
  10  50   0   -0.824440D+02    0.823770D+02    0.135872D+04
  10  50   0    0.105248D+03    0.690950D+02    0.128077D+04
  10  50   0   -0.975560D+02   -0.823770D+02    0.131806D+04
  10  50   0    0.747520D+02   -0.690950D+02    0.126009D+04
  10  50   0    0.133513D+03    0.616600D+02    0.128211D+04
  10  50   0   -0.615910D+02    0.610670D+02    0.131215D+04
  10  50   0    0.464870D+02   -0.616600D+02    0.129576D+04
  10  50   0   -0.118409D+03   -0.610670D+02    0.132214D+04
  10  50   0    0.317170D+02    0.000000D+00    0.131440D+04
  10  50   0    0.148283D+03    0.000000D+00    0.130209D+04
  10  50   0    0.900000D+02    0.317170D+02    0.130026D+04
  10  50   0    0.900000D+02   -0.317170D+02    0.136245D+04
  10  50   0    0.582830D+02    0.900000D+02    0.120071D+04
  10  50   0    0.121717D+03    0.900000D+02    0.125348D+04
  10  50   0    0.209050D+02    0.900000D+02    0.126508D+04
  10  50   0    0.159095D+03    0.900000D+02    0.126656D+04
  10  50   0    0.690950D+02    0.000000D+00    0.135126D+04
  10  50   0    0.110905D+03    0.000000D+00    0.135935D+04
  10  50   0    0.900000D+02    0.690950D+02    0.127768D+04
  10  50   0    0.900000D+02   -0.690950D+02    0.127064D+04
  10  50   0    0.547360D+02    0.450000D+02    0.129245D+04
  10  50   0    0.125264D+03    0.450000D+02    0.124644D+04
  10  50   0    0.547360D+02   -0.450000D+02    0.131032D+04
  10  50   0    0.125264D+03   -0.450000D+02    0.126684D+04
  10  50   0    0.000000D+00    0.000000D+00    0.122681D+04
  10  50   0    0.900000D+02    0.000000D+00    0.130455D+04
  10  50   0    0.900000D+02    0.900000D+02    0.121549D+04
  10  50   0    0.360000D+02    0.582830D+02    0.127001D+04
  10  50   0    0.144000D+03    0.582830D+02    0.130884D+04
  10  50   0    0.360000D+02   -0.582830D+02    0.128612D+04
  10  50   0    0.144000D+03   -0.582830D+02    0.135598D+04
  10  50   0    0.600000D+02    0.209050D+02    0.132228D+04
  10  50   0    0.120000D+03    0.209050D+02    0.131060D+04
  10  50   0    0.600000D+02   -0.209050D+02    0.137384D+04
  10  50   0    0.120000D+03   -0.209050D+02    0.134824D+04
  10  50   0    0.720000D+02    0.582830D+02    0.137138D+04
  10  50   0    0.108000D+03    0.582830D+02    0.138665D+04
  10  50   0    0.720000D+02   -0.582830D+02    0.127838D+04
  10  50   0    0.108000D+03   -0.582830D+02    0.134444D+04
  10  50  10    0.107170D+02    0.450000D+02    0.126199D+04
  10  50  10   -0.154328D+03    0.526230D+02    0.128225D+04
  10  50  10   -0.169283D+03   -0.450000D+02    0.124975D+04
  10  50  10    0.256720D+02   -0.526230D+02    0.128035D+04
  10  50  10    0.561500D+02    0.911000D+01    0.129498D+04
  10  50  10   -0.123850D+03   -0.911000D+01    0.137356D+04
  10  50  10    0.396650D+02    0.418100D+02    0.125087D+04
  10  50  10   -0.129665D+03    0.265650D+02    0.130012D+04
  10  50  10   -0.140335D+03   -0.418100D+02    0.128232D+04
  10  50  10    0.503350D+02   -0.265650D+02    0.125411D+04
  10  50  10   -0.107170D+02    0.450000D+02    0.126297D+04
  10  50  10    0.154328D+03    0.526230D+02    0.125953D+04
  10  50  10    0.169283D+03   -0.450000D+02    0.130905D+04
  10  50  10   -0.256720D+02   -0.526230D+02    0.131095D+04
  10  50  10   -0.561500D+02    0.911000D+01    0.128105D+04
  10  50  10    0.123850D+03   -0.911000D+01    0.131996D+04
  10  50  10   -0.396650D+02    0.418100D+02    0.127036D+04
  10  50  10    0.129665D+03    0.265650D+02    0.127050D+04
  10  50  10    0.140335D+03   -0.418100D+02    0.135928D+04
  10  50  10   -0.503350D+02   -0.265650D+02    0.127409D+04
  10  50  10    0.824440D+02    0.762300D+01    0.131890D+04
  10  50  10   -0.110137D+03    0.162670D+02    0.130891D+04
  10  50  10   -0.824440D+02    0.762300D+01    0.128914D+04
  10  50  10    0.110137D+03    0.162670D+02    0.132981D+04
  10  50  10    0.824440D+02    0.558120D+02    0.131194D+04
  10  50  10   -0.824440D+02    0.558120D+02    0.127936D+04
  10  50  10    0.648160D+02    0.317170D+02    0.132439D+04
  10  50  10   -0.110137D+03    0.471680D+02    0.123772D+04
  10  50  10   -0.648160D+02    0.317170D+02    0.128373D+04
  10  50  10    0.110137D+03    0.471680D+02    0.125770D+04
  10  50  10   -0.975560D+02   -0.762300D+01    0.139270D+04
  10  50  10    0.698630D+02   -0.162670D+02    0.131834D+04
  10  50  10    0.975560D+02   -0.762300D+01    0.135963D+04
  10  50  10   -0.698630D+02   -0.162670D+02    0.133628D+04
  10  50  10   -0.975560D+02   -0.558120D+02    0.130131D+04
  10  50  10    0.975560D+02   -0.558120D+02    0.123877D+04
  10  50  10   -0.115184D+03   -0.317170D+02    0.130399D+04
  10  50  10    0.698630D+02   -0.471680D+02    0.125439D+04
  10  50  10    0.115184D+03   -0.317170D+02    0.129224D+04
  10  50  10   -0.698630D+02   -0.471680D+02    0.132558D+04
  10  50  10    0.349130D+02    0.767170D+02    0.127099D+04
  10  50  10    0.145087D+03   -0.767170D+02    0.131749D+04
  10  50  10    0.824440D+02    0.823770D+02    0.127972D+04
  10  50  10   -0.105248D+03    0.690950D+02    0.122428D+04
  10  50  10    0.975560D+02   -0.823770D+02    0.127029D+04
  10  50  10   -0.747520D+02   -0.690950D+02    0.128640D+04
  10  50  10   -0.133513D+03    0.616600D+02    0.126072D+04
  10  50  10    0.615910D+02    0.610670D+02    0.116469D+04
  10  50  10   -0.464870D+02   -0.616600D+02    0.125988D+04
  10  50  10    0.118409D+03   -0.610670D+02    0.124968D+04
  10  50  10   -0.349130D+02    0.767170D+02    0.130610D+04
  10  50  10   -0.145087D+03   -0.767170D+02    0.125369D+04
  10  50  10   -0.824440D+02    0.823770D+02    0.130617D+04
  10  50  10    0.105248D+03    0.690950D+02    0.129139D+04
  10  50  10   -0.975560D+02   -0.823770D+02    0.128295D+04
  10  50  10    0.747520D+02   -0.690950D+02    0.128056D+04
  10  50  10    0.133513D+03    0.616600D+02    0.127606D+04
  10  50  10   -0.615910D+02    0.610670D+02    0.128401D+04
  10  50  10    0.464870D+02   -0.616600D+02    0.128858D+04
  10  50  10   -0.118409D+03   -0.610670D+02    0.135541D+04
  10  50  10    0.317170D+02    0.000000D+00    0.131686D+04
  10  50  10    0.148283D+03    0.000000D+00    0.126740D+04
  10  50  10    0.900000D+02    0.317170D+02    0.131496D+04
  10  50  10    0.900000D+02   -0.317170D+02    0.136801D+04
  10  50  10    0.582830D+02    0.900000D+02    0.122245D+04
  10  50  10    0.121717D+03    0.900000D+02    0.126178D+04
  10  50  10    0.209050D+02    0.900000D+02    0.128548D+04
  10  50  10    0.159095D+03    0.900000D+02    0.123884D+04
  10  50  10    0.690950D+02    0.000000D+00    0.139910D+04
  10  50  10    0.110905D+03    0.000000D+00    0.129597D+04
  10  50  10    0.900000D+02    0.690950D+02    0.127268D+04
  10  50  10    0.900000D+02   -0.690950D+02    0.125798D+04
  10  50  10    0.547360D+02    0.450000D+02    0.120655D+04
  10  50  10    0.125264D+03    0.450000D+02    0.123160D+04
  10  50  10    0.547360D+02   -0.450000D+02    0.126023D+04
  10  50  10    0.125264D+03   -0.450000D+02    0.120191D+04
  10  50  10    0.000000D+00    0.000000D+00    0.117391D+04
  10  50  10    0.900000D+02    0.000000D+00    0.130223D+04
  10  50  10    0.900000D+02    0.900000D+02    0.115330D+04
  10  50  10    0.360000D+02    0.582830D+02    0.128478D+04
  10  50  10    0.144000D+03    0.582830D+02    0.124876D+04
  10  50  10    0.360000D+02   -0.582830D+02    0.131510D+04
  10  50  10    0.144000D+03   -0.582830D+02    0.131834D+04
  10  50  10    0.600000D+02    0.209050D+02    0.130413D+04
  10  50  10    0.120000D+03    0.209050D+02    0.132882D+04
  10  50  10    0.600000D+02   -0.209050D+02    0.128858D+04
  10  50  10    0.120000D+03   -0.209050D+02    0.132467D+04
  10  50  10    0.720000D+02    0.582830D+02    0.134050D+04
  10  50  10    0.108000D+03    0.582830D+02    0.130715D+04
  10  50  10    0.720000D+02   -0.582830D+02    0.123962D+04
  10  50  10    0.108000D+03   -0.582830D+02    0.133621D+04
  10  50  20    0.107170D+02    0.450000D+02    0.123877D+04
  10  50  20   -0.154328D+03    0.526230D+02    0.123209D+04
  10  50  20   -0.169283D+03   -0.450000D+02    0.117011D+04
  10  50  20    0.256720D+02   -0.526230D+02    0.118699D+04
  10  50  20    0.561500D+02    0.911000D+01    0.124384D+04
  10  50  20   -0.123850D+03   -0.911000D+01    0.123575D+04
  10  50  20    0.396650D+02    0.418100D+02    0.128408D+04
  10  50  20   -0.129665D+03    0.265650D+02    0.122822D+04
  10  50  20   -0.140335D+03   -0.418100D+02    0.123666D+04
  10  50  20    0.503350D+02   -0.265650D+02    0.124102D+04
  10  50  20   -0.107170D+02    0.450000D+02    0.121401D+04
  10  50  20    0.154328D+03    0.526230D+02    0.123075D+04
  10  50  20    0.169283D+03   -0.450000D+02    0.128584D+04
  10  50  20   -0.256720D+02   -0.526230D+02    0.126740D+04
  10  50  20   -0.561500D+02    0.911000D+01    0.127057D+04
  10  50  20    0.123850D+03   -0.911000D+01    0.127191D+04
  10  50  20   -0.396650D+02    0.418100D+02    0.127789D+04
  10  50  20    0.129665D+03    0.265650D+02    0.124665D+04
  10  50  20    0.140335D+03   -0.418100D+02    0.131728D+04
  10  50  20   -0.503350D+02   -0.265650D+02    0.123005D+04
  10  50  20    0.824440D+02    0.762300D+01    0.124222D+04
  10  50  20   -0.110137D+03    0.162670D+02    0.124257D+04
  10  50  20   -0.824440D+02    0.762300D+01    0.127430D+04
  10  50  20    0.110137D+03    0.162670D+02    0.129667D+04
  10  50  20    0.824440D+02    0.558120D+02    0.131025D+04
  10  50  20   -0.824440D+02    0.558120D+02    0.127352D+04
  10  50  20    0.648160D+02    0.317170D+02    0.121141D+04
  10  50  20   -0.110137D+03    0.471680D+02    0.120493D+04
  10  50  20   -0.648160D+02    0.317170D+02    0.132354D+04
  10  50  20    0.110137D+03    0.471680D+02    0.128759D+04
  10  50  20   -0.975560D+02   -0.762300D+01    0.128710D+04
  10  50  20    0.698630D+02   -0.162670D+02    0.124159D+04
  10  50  20    0.975560D+02   -0.762300D+01    0.129815D+04
  10  50  20   -0.698630D+02   -0.162670D+02    0.126171D+04
  10  50  20   -0.975560D+02   -0.558120D+02    0.129547D+04
  10  50  20    0.975560D+02   -0.558120D+02    0.125158D+04
  10  50  20   -0.115184D+03   -0.317170D+02    0.122597D+04
  10  50  20    0.698630D+02   -0.471680D+02    0.120085D+04
  10  50  20    0.115184D+03   -0.317170D+02    0.126009D+04
  10  50  20   -0.698630D+02   -0.471680D+02    0.127289D+04
  10  50  20    0.349130D+02    0.767170D+02    0.127845D+04
  10  50  20    0.145087D+03   -0.767170D+02    0.130933D+04
  10  50  20    0.824440D+02    0.823770D+02    0.125059D+04
  10  50  20   -0.105248D+03    0.690950D+02    0.124932D+04
  10  50  20    0.975560D+02   -0.823770D+02    0.126895D+04
  10  50  20   -0.747520D+02   -0.690950D+02    0.127388D+04
  10  50  20   -0.133513D+03    0.616600D+02    0.122576D+04
  10  50  20    0.615910D+02    0.610670D+02    0.114640D+04
  10  50  20   -0.464870D+02   -0.616600D+02    0.124574D+04
  10  50  20    0.118409D+03   -0.610670D+02    0.123462D+04
  10  50  20   -0.349130D+02    0.767170D+02    0.127141D+04
  10  50  20   -0.145087D+03   -0.767170D+02    0.128570D+04
  10  50  20   -0.824440D+02    0.823770D+02    0.129920D+04
  10  50  20    0.105248D+03    0.690950D+02    0.128928D+04
  10  50  20   -0.975560D+02   -0.823770D+02    0.129773D+04
  10  50  20    0.747520D+02   -0.690950D+02    0.125369D+04
  10  50  20    0.133513D+03    0.616600D+02    0.129217D+04
  10  50  20   -0.615910D+02    0.610670D+02    0.128380D+04
  10  50  20    0.464870D+02   -0.616600D+02    0.122730D+04
  10  50  20   -0.118409D+03   -0.610670D+02    0.125305D+04
  10  50  20    0.317170D+02    0.000000D+00    0.124750D+04
  10  50  20    0.148283D+03    0.000000D+00    0.123153D+04
  10  50  20    0.900000D+02    0.317170D+02    0.126818D+04
  10  50  20    0.900000D+02   -0.317170D+02    0.123131D+04
  10  50  20    0.582830D+02    0.900000D+02    0.124982D+04
  10  50  20    0.121717D+03    0.900000D+02    0.130202D+04
  10  50  20    0.209050D+02    0.900000D+02    0.127746D+04
  10  50  20    0.159095D+03    0.900000D+02    0.127430D+04
  10  50  20    0.690950D+02    0.000000D+00    0.126755D+04
  10  50  20    0.110905D+03    0.000000D+00    0.125242D+04
  10  50  20    0.900000D+02    0.690950D+02    0.127402D+04
  10  50  20    0.900000D+02   -0.690950D+02    0.131243D+04
  10  50  20    0.547360D+02    0.450000D+02    0.114844D+04
  10  50  20    0.125264D+03    0.450000D+02    0.123575D+04
  10  50  20    0.547360D+02   -0.450000D+02    0.118341D+04
  10  50  20    0.125264D+03   -0.450000D+02    0.119382D+04
  10  50  20    0.000000D+00    0.000000D+00    0.114246D+04
  10  50  20    0.900000D+02    0.000000D+00    0.120282D+04
  10  50  20    0.900000D+02    0.900000D+02    0.114605D+04
  10  50  20    0.360000D+02    0.582830D+02    0.122836D+04
  10  50  20    0.144000D+03    0.582830D+02    0.128689D+04
  10  50  20    0.360000D+02   -0.582830D+02    0.125446D+04
  10  50  20    0.144000D+03   -0.582830D+02    0.130314D+04
  10  50  20    0.600000D+02    0.209050D+02    0.124088D+04
  10  50  20    0.120000D+03    0.209050D+02    0.132671D+04
  10  50  20    0.600000D+02   -0.209050D+02    0.124904D+04
  10  50  20    0.120000D+03   -0.209050D+02    0.125397D+04
  10  50  20    0.720000D+02    0.582830D+02    0.123863D+04
  10  50  20    0.108000D+03    0.582830D+02    0.131855D+04
  10  50  20    0.720000D+02   -0.582830D+02    0.126114D+04
  10  50  20    0.108000D+03   -0.582830D+02    0.119769D+04
  10  50  30    0.107170D+02    0.450000D+02    0.121682D+04
  10  50  30   -0.154328D+03    0.526230D+02    0.122365D+04
  10  50  30   -0.169283D+03   -0.450000D+02    0.123842D+04
  10  50  30    0.256720D+02   -0.526230D+02    0.116040D+04
  10  50  30    0.561500D+02    0.911000D+01    0.122414D+04
  10  50  30   -0.123850D+03   -0.911000D+01    0.115435D+04
  10  50  30    0.396650D+02    0.418100D+02    0.120099D+04
  10  50  30   -0.129665D+03    0.265650D+02    0.122548D+04
  10  50  30   -0.140335D+03   -0.418100D+02    0.114408D+04
  10  50  30    0.503350D+02   -0.265650D+02    0.111066D+04
  10  50  30   -0.107170D+02    0.450000D+02    0.123476D+04
  10  50  30    0.154328D+03    0.526230D+02    0.125537D+04
  10  50  30    0.169283D+03   -0.450000D+02    0.128612D+04
  10  50  30   -0.256720D+02   -0.526230D+02    0.130124D+04
  10  50  30   -0.561500D+02    0.911000D+01    0.127493D+04
  10  50  30    0.123850D+03   -0.911000D+01    0.126726D+04
  10  50  30   -0.396650D+02    0.418100D+02    0.121331D+04
  10  50  30    0.129665D+03    0.265650D+02    0.124088D+04
  10  50  30    0.140335D+03   -0.418100D+02    0.129055D+04
  10  50  30   -0.503350D+02   -0.265650D+02    0.127099D+04
  10  50  30    0.824440D+02    0.762300D+01    0.120071D+04
  10  50  30   -0.110137D+03    0.162670D+02    0.110236D+04
  10  50  30   -0.824440D+02    0.762300D+01    0.126318D+04
  10  50  30    0.110137D+03    0.162670D+02    0.128689D+04
  10  50  30    0.824440D+02    0.558120D+02    0.122730D+04
  10  50  30   -0.824440D+02    0.558120D+02    0.123195D+04
  10  50  30    0.648160D+02    0.317170D+02    0.109230D+04
  10  50  30   -0.110137D+03    0.471680D+02    0.115224D+04
  10  50  30   -0.648160D+02    0.317170D+02    0.125749D+04
  10  50  30    0.110137D+03    0.471680D+02    0.123617D+04
  10  50  30   -0.975560D+02   -0.762300D+01    0.118052D+04
  10  50  30    0.698630D+02   -0.162670D+02    0.112171D+04
  10  50  30    0.975560D+02   -0.762300D+01    0.124257D+04
  10  50  30   -0.698630D+02   -0.162670D+02    0.125791D+04
  10  50  30   -0.975560D+02   -0.558120D+02    0.121943D+04
  10  50  30    0.975560D+02   -0.558120D+02    0.121169D+04
  10  50  30   -0.115184D+03   -0.317170D+02    0.121098D+04
  10  50  30    0.698630D+02   -0.471680D+02    0.114626D+04
  10  50  30    0.115184D+03   -0.317170D+02    0.125854D+04
  10  50  30   -0.698630D+02   -0.471680D+02    0.126150D+04
  10  50  30    0.349130D+02    0.767170D+02    0.124130D+04
  10  50  30    0.145087D+03   -0.767170D+02    0.132375D+04
  10  50  30    0.824440D+02    0.823770D+02    0.117271D+04
  10  50  30   -0.105248D+03    0.690950D+02    0.124961D+04
  10  50  30    0.975560D+02   -0.823770D+02    0.119712D+04
  10  50  30   -0.747520D+02   -0.690950D+02    0.121218D+04
  10  50  30   -0.133513D+03    0.616600D+02    0.120353D+04
  10  50  30    0.615910D+02    0.610670D+02    0.114113D+04
  10  50  30   -0.464870D+02   -0.616600D+02    0.126867D+04
  10  50  30    0.118409D+03   -0.610670D+02    0.126100D+04
  10  50  30   -0.349130D+02    0.767170D+02    0.125671D+04
  10  50  30   -0.145087D+03   -0.767170D+02    0.125467D+04
  10  50  30   -0.824440D+02    0.823770D+02    0.114936D+04
  10  50  30    0.105248D+03    0.690950D+02    0.122069D+04
  10  50  30   -0.975560D+02   -0.823770D+02    0.119114D+04
  10  50  30    0.747520D+02   -0.690950D+02    0.119058D+04
  10  50  30    0.133513D+03    0.616600D+02    0.123736D+04
  10  50  30   -0.615910D+02    0.610670D+02    0.118446D+04
  10  50  30    0.464870D+02   -0.616600D+02    0.118158D+04
  10  50  30   -0.118409D+03   -0.610670D+02    0.114809D+04
  10  50  30    0.317170D+02    0.000000D+00    0.124349D+04
  10  50  30    0.148283D+03    0.000000D+00    0.126339D+04
  10  50  30    0.900000D+02    0.317170D+02    0.112692D+04
  10  50  30    0.900000D+02   -0.317170D+02    0.123462D+04
  10  50  30    0.582830D+02    0.900000D+02    0.124834D+04
  10  50  30    0.121717D+03    0.900000D+02    0.117834D+04
  10  50  30    0.209050D+02    0.900000D+02    0.125502D+04
  10  50  30    0.159095D+03    0.900000D+02    0.124813D+04
  10  50  30    0.690950D+02    0.000000D+00    0.116519D+04
  10  50  30    0.110905D+03    0.000000D+00    0.123708D+04
  10  50  30    0.900000D+02    0.690950D+02    0.117306D+04
  10  50  30    0.900000D+02   -0.690950D+02    0.123610D+04
  10  50  30    0.547360D+02    0.450000D+02    0.115717D+04
  10  50  30    0.125264D+03    0.450000D+02    0.115885D+04
  10  50  30    0.547360D+02   -0.450000D+02    0.104798D+04
  10  50  30    0.125264D+03   -0.450000D+02    0.122125D+04
  10  50  30    0.000000D+00    0.000000D+00    0.108689D+04
  10  50  30    0.900000D+02    0.000000D+00    0.112136D+04
  10  50  30    0.900000D+02    0.900000D+02    0.111608D+04
  10  50  30    0.360000D+02    0.582830D+02    0.121781D+04
  10  50  30    0.144000D+03    0.582830D+02    0.125214D+04
  10  50  30    0.360000D+02   -0.582830D+02    0.113993D+04
  10  50  30    0.144000D+03   -0.582830D+02    0.129350D+04
  10  50  30    0.600000D+02    0.209050D+02    0.116385D+04
  10  50  30    0.120000D+03    0.209050D+02    0.123082D+04
  10  50  30    0.600000D+02   -0.209050D+02    0.108527D+04
  10  50  30    0.120000D+03   -0.209050D+02    0.127697D+04
  10  50  30    0.720000D+02    0.582830D+02    0.117700D+04
  10  50  30    0.108000D+03    0.582830D+02    0.126213D+04
  10  50  30    0.720000D+02   -0.582830D+02    0.126818D+04
  10  50  30    0.108000D+03   -0.582830D+02    0.123933D+04
  10  50  40    0.107170D+02    0.450000D+02    0.109941D+04
  10  50  40   -0.154328D+03    0.526230D+02    0.122041D+04
  10  50  40   -0.169283D+03   -0.450000D+02    0.111890D+04
  10  50  40    0.256720D+02   -0.526230D+02    0.115949D+04
  10  50  40    0.561500D+02    0.911000D+01    0.123328D+04
  10  50  40   -0.123850D+03   -0.911000D+01    0.114021D+04
